----,
DateTime:,      2022/10/23, 13:53:28, 1666493607960,
PIF:,            703.24,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           2,    1, 
S/N Ratio:,  1796.83,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
  214,   110078.3,    172.073,     426.514,      0.000,
  215,   115653.3,    172.207,     426.892,      0.000,
  216,   121508.3,    172.128,     425.718,      0.000,
  217,   127660.8,    172.184,     424.823,      0.000,
  218,   134125.8,    172.193,     423.988,      0.000,
  219,   140915.8,    172.094,     424.094,      0.000,
  220,   148050.8,    172.208,     423.742,      0.000,
  221,   155545.8,    172.199,     423.695,      0.000,
  222,   163420.8,    172.018,     422.402,      0.000,
  223,   171695.8,    172.118,     422.397,      0.000,
  224,   180388.3,    172.257,     422.265,      0.000,
  225,   189520.8,    172.200,     421.683,      0.000,
  226,   199115.8,    172.087,     421.209,      0.000,
  227,   209195.8,    172.110,     422.116,      0.000,
----,
DateTime:,      2022/10/23, 13:53:43, 1666493622920,
PIF:,            709.75,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,      10.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           2,    1, 
S/N Ratio:,  1909.37,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    172.129,     462.956,      0.000,
    2,        3.3,    172.382,     469.830,      0.000,
    3,        5.8,    171.839,     476.716,      0.000,
    4,        8.3,    171.876,     481.441,      0.000,
    5,       10.8,    172.085,     486.704,      0.000,
    6,       13.3,    172.088,     492.873,      0.000,
    7,       15.8,    172.300,     498.383,      0.000,
    8,       18.3,    172.187,     504.557,      0.000,
    9,       20.8,    172.266,     510.523,      0.000,
   10,       23.3,    172.437,     516.322,      0.000,
   11,       25.8,    172.229,     522.573,      0.000,
   12,       28.3,    172.264,     528.013,      0.000,
   13,       30.8,    172.266,     534.487,      0.000,
   14,       33.3,    172.318,     539.987,      0.000,
   15,       35.8,    172.193,     546.223,      0.000,
   16,       38.3,    172.294,     551.213,      0.000,
   17,       40.8,    172.446,     556.291,      0.000,
   18,       43.3,    172.383,     561.313,      0.000,
   19,       45.8,    172.430,     566.899,      0.000,
   20,       48.3,    172.326,     571.096,      0.000,
   21,       50.8,    172.410,     576.142,      0.000,
   22,       53.3,    172.422,     581.321,      0.000,
   23,       55.8,    172.439,     585.692,      0.000,
   24,       58.3,    172.332,     589.861,      0.000,
   25,       60.8,    172.352,     593.477,      0.000,
   26,       63.3,    172.448,     598.610,      0.000,
   27,       65.8,    172.290,     601.483,      0.000,
   28,       68.3,    172.295,     606.280,      0.000,
   29,       70.8,    172.436,     609.905,      0.000,
   30,       73.3,    172.309,     613.430,      0.000,
   31,       75.8,    172.238,     616.290,      0.000,
   32,       78.3,    172.373,     619.351,      0.000,
   33,       80.8,    172.313,     622.186,      0.000,
   34,       83.3,    172.418,     625.501,      0.000,
   35,       85.8,    172.349,     629.063,      0.000,
   36,       88.3,    172.440,     630.786,      0.000,
   37,       90.8,    172.376,     633.883,      0.000,
   38,       93.3,    172.393,     635.987,      0.000,
   39,       95.8,    172.291,     638.678,      0.000,
   40,       98.3,    172.264,     640.690,      0.000,
   41,      100.8,    172.277,     643.637,      0.000,
   42,      103.3,    172.395,     644.972,      0.000,
   43,      105.8,    172.304,     647.292,      0.000,
   44,      108.3,    172.290,     649.398,      0.000,
   45,      110.8,    172.214,     651.962,      0.000,
   46,      113.3,    172.383,     653.693,      0.000,
   47,      115.8,    172.303,     656.120,      0.000,
   48,      118.3,    172.259,     658.478,      0.000,
   49,      120.8,    172.323,     659.890,      0.000,
   50,      123.3,    172.327,     661.893,      0.000,
   51,      125.8,    172.241,     663.292,      0.000,
   52,      128.3,    172.286,     665.839,      0.000,
   53,      130.8,    172.264,     667.072,      0.000,
   54,      133.3,    172.225,     669.193,      0.000,
   55,      135.8,    172.206,     671.243,      0.000,
   56,      138.3,    172.312,     672.413,      0.000,
   57,      140.8,    172.251,     674.273,      0.000,
   58,      143.3,    172.346,     675.208,      0.000,
   59,      145.8,    172.076,     677.279,      0.000,
   60,      148.3,    172.339,     679.205,      0.000,
   61,      150.8,    172.282,     680.262,      0.000,
   62,      153.3,    172.169,     681.947,      0.000,
   63,      155.8,    172.185,     683.069,      0.000,
   64,      158.3,    172.126,     684.491,      0.000,
   65,      160.8,    172.239,     686.234,      0.000,
   66,      163.3,    172.076,     686.984,      0.000,
   67,      165.8,    172.027,     688.850,      0.000,
   68,      168.3,    172.131,     689.248,      0.000,
   69,      170.8,    172.127,     690.686,      0.000,
   70,      173.3,    172.118,     691.598,      0.000,
