Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:43:02,    1666496582130,  901.43,     0.0000,      0.0000,  NO DATA,    '01000,    50.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.484,   343.430,    444.853,    101.423,  0.2280,  0.2953,   142.81,  0.2000,     0.000,    5.826,  0.000,      410,  0.000,      918,  0.000,     2858, 0.0133,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.236,   974.14,   230.16,  0.086,      20.00,    0.000,    600.00, 1551.91,   0.000,     0.0,     0.0,     0.0,     0.0,     491,    1.8197,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:43:17,    1666496596814,  924.98,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.699,   353.649,    452.742,     99.094,  0.2189,  0.2802,   144.74,  0.2000,     0.000,    4.366,  0.000,      407,  0.000,      766,  0.000,     1670, 0.0213,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.250,  1141.76,   285.46,  0.079,      20.00,    0.000,    600.00, 1715.22,   0.000,     0.0,     0.0,     0.0,     0.0,     383,    1.9227,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:43:29,    1666496609440,  923.67,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.543,   356.629,    460.833,    104.204,  0.2261,  0.2922,   146.64,  0.2000,     0.000,    4.861,  0.000,      381,  0.000,      762,  0.000,     1912, 0.0193,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.261,  1148.28,   299.30,  0.090,      20.00,    0.000,    600.00, 1702.31,   0.000,     0.0,     0.0,     0.0,     0.0,     393,    1.9099,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:43:42,    1666496622015,  923.62,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.651,   360.850,    467.867,    107.017,  0.2287,  0.2966,   150.07,  0.2000,     0.000,    4.504,  0.000,      379,  0.000,      661,  0.000,     1974, 0.0195,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.271,  1110.03,   300.32,  0.085,      20.00,    0.000,    600.00, 1594.50,   0.000,     0.0,     0.0,     0.0,     0.0,     438,    1.7838,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:43:56,    1666496636732,  945.09,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.397,   368.998,    476.602,    107.604,  0.2258,  0.2916,   148.76,  0.2000,     0.000,    3.501,  0.000,      366,  0.000,      560,  0.000,     1459, 0.0223,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.284,  1236.71,   351.28,  0.089,      20.00,    0.000,    600.00, 1886.14,   0.000,     0.0,     0.0,     0.0,     0.0,     417,    1.8084,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:44:09,    1666496649294,  945.15,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.635,   372.329,    482.864,    110.536,  0.2289,  0.2969,   149.00,  0.2000,     0.000,    3.753,  0.000,      365,  0.000,      565,  0.000,     1551, 0.0218,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.288,  1238.80,   357.01,  0.087,      20.00,    0.000,    600.00, 1928.13,   0.000,     0.0,     0.0,     0.0,     0.0,     413,    1.8158,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:44:22,    1666496661895,  945.59,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.893,   376.682,    491.805,    115.123,  0.2341,  0.3056,   150.78,  0.2000,     0.000,    3.663,  0.000,      362,  0.000,      594,  0.000,     1552, 0.0216,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.298,  1227.70,   365.89,  0.094,      20.00,    0.000,    600.00, 2000.91,   0.000,     0.0,     0.0,     0.0,     0.0,     424,    1.8904,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:44:36,    1666496676606,  991.02,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.635,   387.408,    497.514,    110.107,  0.2213,  0.2842,   147.14,  0.2000,     0.000,    3.749,  0.000,      361,  0.000,      517,  0.000,     1699, 0.0240,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.318,  1318.33,   419.78,  0.091,      20.00,    0.000,    600.00, 1714.56,   0.000,     0.0,     0.0,     0.0,     0.0,     453,    1.9337,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:44:49,    1666496689208,  990.39,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.842,   387.956,    501.348,    113.392,  0.2262,  0.2923,   147.72,  0.2000,     0.000,    3.644,  0.000,      350,  0.000,      489,  0.000,     1475, 0.0240,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.321,  1372.85,   441.09,  0.093,      20.00,    0.000,    600.00, 1754.39,   0.000,     0.0,     0.0,     0.0,     0.0,     405,    1.8725,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:45:01,    1666496701798,  989.42,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.152,   391.189,    506.896,    115.707,  0.2283,  0.2958,   148.96,  0.2000,     0.000,    3.483,  0.000,      356,  0.000,      467,  0.000,     1433, 0.0246,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.327,  1361.30,   445.17,  0.089,      20.00,    0.000,    600.00, 1637.18,   0.000,     0.0,     0.0,     0.0,     0.0,     411,    1.8648,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:45:16,    1666496716508, 1093.17,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.832,   403.634,    504.426,    100.792,  0.1998,  0.2497,   138.33,  0.2000,     0.000,    3.423,  0.000,      369,  0.000,      450,  0.000,     1599, 0.0306,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.364,  1471.80,   535.93,  0.090,      20.00,    0.000,    600.00, 1905.38,   0.000,     0.0,     0.0,     0.0,     0.0,     467,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:45:29,    1666496729120, 1088.20,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.863,   397.160,    499.556,    102.396,  0.2050,  0.2578,   136.99,  0.2000,     0.000,    3.480,  0.000,      360,  0.000,      435,  0.000,     1528, 0.0280,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.362,  1548.11,   560.17,  0.088,      20.00,    0.000,    600.00, 1841.68,   0.000,     0.0,     0.0,     0.0,     0.0,     439,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:45:41,    1666496741745, 1087.49,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.332,   397.964,    503.651,    105.687,  0.2098,  0.2656,   136.22,  0.2000,     0.000,    3.238,  0.000,      354,  0.000,      420,  0.000,     1308, 0.0291,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.360,  1623.66,   584.88,  0.090,      20.00,    0.000,    600.00, 1761.52,   0.000,     0.0,     0.0,     0.0,     0.0,     404,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:45:56,    1666496756461, 1191.16,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.298,   408.830,    505.103,     96.274,  0.1906,  0.2355,   127.99,  0.2000,     0.000,    3.017,  0.000,      354,  0.000,      385,  0.000,     1380, 0.0337,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.392,  1713.05,   671.83,  0.092,      20.00,    0.000,    600.00, 1698.12,   0.000,     0.0,     0.0,     0.0,     0.0,     457,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:46:09,    1666496769056, 1185.37,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.394,   401.285,    497.193,     95.909,  0.1929,  0.2390,   124.54,  0.2000,     0.000,    2.841,  0.000,      352,  0.000,      355,  0.000,     1259, 0.0320,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.378,  1825.63,   689.48,  0.091,      20.00,    0.000,    600.00, 1687.19,   0.000,     0.0,     0.0,     0.0,     0.0,     443,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:46:21,    1666496781684, 1184.12,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      1.987,   399.339,    497.038,     97.699,  0.1966,  0.2447,   123.77,  0.2000,     0.000,    2.990,  0.000,      351,  0.000,      354,  0.000,     1304, 0.0317,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.381,  1850.03,   704.52,  0.093,      20.00,    0.000,    600.00, 1436.80,   0.000,     0.0,     0.0,     0.0,     0.0,     436,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:46:36,    1666496796392, 1281.49,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.160,   406.776,    497.795,     91.018,  0.1828,  0.2238,   116.53,  0.2000,     0.000,    3.046,  0.000,      350,  0.000,      373,  0.000,     1421, 0.0344,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.413,  1909.02,   787.53,  0.093,      20.00,    0.000,    600.00, 1869.53,   0.000,     0.0,     0.0,     0.0,     0.0,     467,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:46:49,    1666496808982, 1274.95,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.325,   401.287,    491.800,     90.513,  0.1840,  0.2256,   114.62,  0.2000,     0.000,    2.981,  0.000,      346,  0.000,      347,  0.000,     1289, 0.0355,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.395,  2041.07,   805.48,  0.092,      20.00,    0.000,    600.00, 1655.31,   0.000,     0.0,     0.0,     0.0,     0.0,     432,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:47:01,    1666496821585, 1271.64,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.268,   400.060,    490.948,     90.887,  0.1851,  0.2272,   112.92,  0.2000,     0.000,    3.183,  0.000,      346,  0.000,      346,  0.000,     1240, 0.0359,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.382,  2141.68,   819.16,  0.087,      20.00,    0.000,    600.00, 1578.85,   0.000,     0.0,     0.0,     0.0,     0.0,     390,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:47:16,    1666496836339, 1368.87,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.206,   404.876,    491.218,     86.342,  0.1758,  0.2133,   105.50,  0.2000,     0.000,    2.882,  0.000,      344,  0.000,      344,  0.000,     1316, 0.0365,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.410,  2202.99,   903.36,  0.095,      20.00,    0.000,    600.00, 1722.59,   0.000,     0.0,     0.0,     0.0,     0.0,     457,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:47:29,    1666496848921, 1359.39,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      3.419,   397.970,    479.564,     81.594,  0.1701,  0.2050,   105.19,  0.2000,     0.000,    3.600,  0.000,      368,  0.000,      368,  0.000,     1827, 0.0325,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.422,  2028.65,   855.20,  0.069,      20.00,    0.000,    600.00, 1987.12,   0.000,     0.0,     0.0,     0.0,     0.0,     508,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:47:41,    1666496861532, 1355.75,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      2.649,   396.015,    477.992,     81.977,  0.1715,  0.2070,   104.77,  0.2000,     0.000,    3.673,  0.000,      369,  0.000,      369,  0.000,     1850, 0.0314,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.423,  2040.24,   862.52,  0.067,      20.00,    0.000,    600.00, 1701.49,   0.000,     0.0,     0.0,     0.0,     0.0,     504,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\8_data.csv                                                                                        ,2022/10/23, 14:47:56,    1666496876295,  863.73,     0.0000,      0.0000,  NO DATA,    '01000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,      4.253,   349.660,    510.134,    160.475,  0.3146,  0.4589,   114.82,  0.2000,     0.000,    4.295,  0.000,      409,  0.000,     1187,  0.000,    39134, 0.0098,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.235,   245.48,    57.62,  0.076,      20.00,    0.000,    600.00, 1784.98,   0.000,     0.0,     0.0,     0.0,     0.0,    9112,    2.0000,
