----,
DateTime:,      2022/10/23, 13:14:11, 1666491251674,
   65,      160.8,    172.167,    1228.670,      0.000,
   66,      163.3,    172.068,    1230.648,      0.000,
   67,      165.8,    172.083,    1233.375,      0.000,
   68,      168.3,    172.221,    1233.773,      0.000,
   69,      170.8,    172.216,    1236.494,      0.000,
   70,      173.3,    172.142,    1239.211,      0.000,
   71,      175.8,    172.088,    1240.945,      0.000,
   72,      178.3,    172.002,    1243.139,      0.000,
   73,      180.8,    172.159,    1246.007,      0.000,
   74,      183.3,    172.058,    1246.927,      0.000,
   75,      185.8,    172.116,    1248.786,      0.000,
   76,      188.3,    172.060,    1249.950,      0.000,
   77,      190.8,    172.128,    1252.797,      0.000,
   78,      193.3,    172.147,    1253.541,      0.000,
   79,      195.8,    172.041,    1255.578,      0.000,
   80,      198.3,    171.982,    1256.299,      0.000,
   81,      200.8,    172.102,    1257.853,      0.000,
   82,      203.3,    171.998,    1258.768,      0.000,
   83,      205.8,    171.979,    1261.118,      0.000,
   84,      208.3,    172.040,    1262.702,      0.000,
   85,      210.8,    172.103,    1264.675,      0.000,
   86,      213.3,    172.068,    1265.154,      0.000,
   87,      215.8,    171.871,    1267.287,      0.000,
   88,      218.3,    172.093,    1268.760,      0.000,
   89,      220.8,    172.085,    1268.637,      0.000,
   90,      223.3,    172.091,    1270.948,      0.000,
   91,      225.8,    171.946,    1273.066,      0.000,
   92,      228.3,    172.085,    1273.512,      0.000,
   93,      230.8,    172.062,    1275.845,      0.000,
   94,      233.3,    172.011,    1276.624,      0.000,
   95,      235.8,    171.984,    1278.350,      0.000,
   96,      238.3,    171.973,    1278.892,      0.000,
   97,      240.8,    171.773,    1279.179,      0.000,
   98,      243.3,    171.840,    1281.480,      0.000,
   99,      245.8,    171.808,    1282.658,      0.000,
  100,      250.8,    171.155,    1286.054,      0.000,
  101,      273.3,    171.884,    1294.602,      0.000,
  102,      295.8,    171.891,    1283.445,      0.000,
  103,      318.3,    171.747,    1272.123,      0.000,
  104,      343.3,    171.676,    1259.003,      0.000,
  105,      368.3,    171.696,    1247.502,      0.000,
  106,      395.8,    171.821,    1235.607,      0.000,
  107,      423.3,    171.688,    1223.484,      0.000,
  108,      453.3,    171.756,    1213.322,      0.000,
  109,      483.3,    171.672,    1202.005,      0.000,
  110,      515.8,    171.749,    1193.423,      0.000,
  111,      550.8,    171.703,    1185.201,      0.000,
  112,      585.8,    171.649,    1177.495,      0.000,
  113,      623.3,    171.688,    1169.526,      0.000,
  114,      663.3,    171.678,    1161.216,      0.000,
  115,      705.8,    171.813,    1155.143,      0.000,
  116,      748.3,    171.642,    1148.230,      0.000,
  117,      793.3,    171.756,    1141.456,      0.000,
  118,      840.8,    171.650,    1137.151,      0.000,
  119,      890.8,    171.774,    1130.954,      0.000,
  120,      943.3,    171.685,    1125.362,      0.000,
  121,      998.3,    171.545,    1120.795,      0.000,
  122,     1055.8,    171.526,    1114.886,      0.000,
  123,     1115.8,    171.598,    1110.158,      0.000,
  124,     1178.3,    171.535,    1104.642,      0.000,
  125,     1245.8,    171.622,    1099.247,      0.000,
  126,     1315.8,    171.587,    1094.572,      0.000,
  127,     1388.3,    171.698,    1090.146,      0.000,
  128,     1465.8,    171.628,    1084.177,      0.000,
  129,     1545.8,    171.459,    1079.223,      0.000,
  130,     1630.8,    171.621,    1073.848,      0.000,
  131,     1720.8,    171.614,    1069.611,      0.000,
  132,     1815.8,    171.645,    1063.509,      0.000,
  133,     1913.3,    171.609,    1059.319,      0.000,
  134,     2015.8,    171.781,    1054.408,      0.000,
  135,     2123.3,    171.621,    1049.847,      0.000,
  136,     2238.3,    171.542,    1045.384,      0.000,
  137,     2358.3,    171.559,    1039.842,      0.000,
  138,     2483.3,    171.706,    1033.453,      0.000,
  139,     2615.8,    171.682,    1030.466,      0.000,
  140,     2753.3,    171.734,    1024.579,      0.000,
  141,     2898.3,    171.678,    1019.911,      0.000,
  142,     3050.8,    171.877,    1015.962,      0.000,
  143,     3210.8,    171.686,    1010.567,      0.000,
  144,     3378.3,    171.683,    1004.851,      0.000,
  145,     3555.8,    171.946,    1001.011,      0.000,
  146,     3740.8,    171.943,     996.182,      0.000,
  147,     3935.8,    171.886,     990.617,      0.000,
  148,     4140.8,    172.036,     986.743,      0.000,
  149,     4355.8,    172.053,     980.925,      0.000,
  150,     4580.8,    172.085,     976.539,      0.000,
  151,     4818.3,    171.992,     972.536,      0.000,
  152,     5068.3,    172.141,     967.621,      0.000,
  153,     5330.8,    172.058,     963.664,      0.000,
  154,     5605.8,    172.024,     958.587,      0.000,
  155,     5895.8,    172.128,     953.229,      0.000,
  156,     6200.8,    172.093,     950.712,      0.000,
  157,     6520.8,    172.140,     944.712,      0.000,
  158,     6855.8,    172.122,     941.001,      0.000,
  159,     7208.3,    172.247,     936.328,      0.000,
  160,     7578.3,    172.121,     932.930,      0.000,
  161,     7965.8,    172.090,     927.503,      0.000,
  162,     8373.3,    172.287,     923.467,      0.000,
  163,     8800.8,    172.297,     919.989,      0.000,
  164,     9250.8,    172.184,     915.714,      0.000,
  165,     9723.3,    172.218,     910.730,      0.000,
  166,    10220.8,    172.337,     906.411,      0.000,
  167,    10743.3,    172.231,     902.431,      0.000,
  168,    11290.8,    172.130,     898.978,      0.000,
  169,    11865.8,    172.354,     894.668,      0.000,
  170,    12470.8,    172.187,     891.125,      0.000,
  171,    13105.8,    172.158,     885.825,      0.000,
  172,    13773.3,    172.223,     882.765,      0.000,
  173,    14475.8,    172.176,     879.003,      0.000,
  174,    15213.3,    172.255,     875.955,      0.000,
  175,    15988.3,    172.092,     871.446,      0.000,
  176,    16800.8,    172.175,     868.621,      0.000,
  177,    17655.8,    172.282,     866.033,      0.000,
  178,    18553.3,    172.288,     862.426,      0.000,
  179,    19495.8,    172.281,     859.193,      0.000,
  180,    20485.8,    172.096,     856.368,      0.000,
  181,    21525.8,    172.304,     852.190,      0.000,
  182,    22618.3,    172.300,     850.164,      0.000,
  183,    23768.3,    172.304,     847.333,      0.000,
  184,    24975.8,    172.281,     845.652,      0.000,
  185,    26243.3,    172.119,     842.978,      0.000,
  186,    27575.8,    172.314,     840.492,      0.000,
  187,    28975.8,    172.224,     838.291,      0.000,
  188,    30445.8,    172.168,     836.689,      0.000,
  189,    31990.8,    172.266,     833.497,      0.000,
  190,    33613.3,    172.205,     832.169,      0.000,
  191,    35318.3,    172.269,     829.868,      0.000,
  192,    37108.3,    172.250,     827.557,      0.000,
  193,    38990.8,    172.212,     825.824,      0.000,
  194,    40968.3,    172.159,     824.759,      0.000,
  195,    43045.8,    172.190,     821.815,      0.000,
  196,    45228.3,    172.187,     820.810,      0.000,
  197,    47520.8,    172.151,     818.467,      0.000,
  198,    49928.3,    172.184,     818.709,      0.000,
  199,    52458.3,    172.188,     817.300,      0.000,
  200,    55115.8,    172.119,     817.109,      0.000,
  201,    57908.3,    172.098,     816.117,      0.000,
  202,    60843.3,    172.236,     814.083,      0.000,
  203,    63925.8,    172.225,     813.696,      0.000,
  204,    67163.3,    172.287,     812.441,      0.000,
  205,    70565.8,    172.275,     812.231,      0.000,
  206,    74140.8,    172.187,     812.008,      0.000,
  207,    77895.8,    172.155,     810.642,      0.000,
  208,    81840.8,    172.345,     810.754,      0.000,
  209,    85985.8,    172.043,     809.726,      0.000,
  210,    90340.8,    172.168,     809.255,      0.000,
  211,    94915.8,    172.319,     809.167,      0.000,
  212,    99723.3,    172.137,     808.224,      0.000,
  213,   104773.3,    172.188,     808.326,      0.000,
  214,   110078.3,    172.197,     807.775,      0.000,
  215,   115653.3,    172.220,     807.673,      0.000,
  216,   121508.3,    172.260,     808.254,      0.000,
  217,   127660.8,    172.033,     806.972,      0.000,
  218,   134125.8,    172.181,     805.966,      0.000,
  219,   140915.8,    171.946,     805.963,      0.000,
  220,   148050.8,    172.292,     807.769,      0.000,
  221,   155545.8,    172.144,     806.306,      0.000,
  222,   163420.8,    172.114,     805.930,      0.000,
  223,   171695.8,    172.185,     806.880,      0.000,
  224,   180388.3,    172.192,     807.437,      0.000,
  225,   189520.8,    172.106,     807.211,      0.000,
  226,   199115.8,    172.332,     806.849,      0.000,
  227,   209195.8,    172.186,     807.778,      0.000,
----,
DateTime:,      2022/10/23, 13:15:59, 1666491359553,
PIF:,          -1272.09,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,      50.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    1, 
S/N Ratio:,  2205.87,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    172.152,     810.808,      0.000,
    2,        3.3,    172.409,     823.816,      0.000,
    3,        5.8,    171.965,     836.849,      0.000,
    4,        8.3,    172.034,     842.783,      0.000,
    5,       10.8,    171.983,     851.235,      0.000,
    6,       13.3,    172.215,     862.728,      0.000,
    7,       15.8,    172.264,     873.638,      0.000,
    8,       18.3,    172.118,     886.329,      0.000,
    9,       20.8,    172.263,     898.284,      0.000,
   10,       23.3,    172.239,     910.213,      0.000,
   11,       25.8,    172.356,     921.483,      0.000,
   12,       28.3,    172.392,     932.407,      0.000,
   13,       30.8,    172.295,     944.343,      0.000,
   14,       33.3,    172.283,     954.605,      0.000,
   15,       35.8,    172.320,     966.368,      0.000,
   16,       38.3,    172.323,     976.107,      0.000,
   17,       40.8,    172.378,     986.805,      0.000,
   18,       43.3,    172.381,     996.261,      0.000,
   19,       45.8,    172.428,    1005.374,      0.000,
   20,       48.3,    172.486,    1014.396,      0.000,
   21,       50.8,    172.408,    1024.320,      0.000,
   22,       53.3,    172.518,    1032.772,      0.000,
   23,       55.8,    172.437,    1041.039,      0.000,
   24,       58.3,    172.264,    1048.006,      0.000,
   25,       60.8,    172.350,    1056.497,      0.000,
   26,       63.3,    172.478,    1063.149,      0.000,
   27,       65.8,    172.516,    1070.799,      0.000,
   28,       68.3,    172.521,    1079.296,      0.000,
   29,       70.8,    172.305,    1085.442,      0.000,
   30,       73.3,    172.372,    1090.949,      0.000,
   31,       75.8,    172.366,    1097.983,      0.000,
   32,       78.3,    172.372,    1104.569,      0.000,
   33,       80.8,    172.474,    1109.793,      0.000,
   34,       83.3,    172.547,    1114.487,      0.000,
   35,       85.8,    172.380,    1121.147,      0.000,
   36,       88.3,    172.438,    1126.334,      0.000,
   37,       90.8,    172.375,    1131.898,      0.000,
   38,       93.3,    172.294,    1136.342,      0.000,
   39,       95.8,    172.420,    1140.993,      0.000,
   40,       98.3,    172.328,    1146.130,      0.000,
   41,      100.8,    172.276,    1150.661,      0.000,
   42,      103.3,    172.394,    1154.414,      0.000,
   43,      105.8,    172.335,    1158.510,      0.000,
   44,      108.3,    172.159,    1162.977,      0.000,
   45,      110.8,    172.538,    1166.339,      0.000,
   46,      113.3,    172.219,    1170.387,      0.000,
   47,      115.8,    172.465,    1173.419,      0.000,
   48,      118.3,    172.160,    1177.822,      0.000,
   49,      120.8,    172.289,    1181.731,      0.000,
   50,      123.3,    172.326,    1184.942,      0.000,
   51,      125.8,    172.240,    1188.954,      0.000,
   52,      128.3,    172.350,    1191.231,      0.000,
   53,      130.8,    172.198,    1193.909,      0.000,
   54,      133.3,    172.257,    1197.778,      0.000,
   55,      135.8,    172.237,    1201.368,      0.000,
   56,      138.3,    172.182,    1203.132,      0.000,
   57,      140.8,    172.283,    1207.008,      0.000,
   58,      143.3,    172.313,    1208.553,      0.000,
   59,      145.8,    172.139,    1210.407,      0.000,
   60,      148.3,    172.144,    1213.128,      0.000,
   61,      150.8,    172.151,    1216.003,      0.000,
   62,      153.3,    172.168,    1219.534,      0.000,
   63,      155.8,    172.119,    1220.914,      0.000,
   64,      158.3,    172.092,    1223.510,      0.000,
   65,      160.8,    172.206,    1225.100,      0.000,
   66,      163.3,    172.205,    1226.675,      0.000,
   67,      165.8,    172.155,    1228.895,      0.000,
   68,      168.3,    172.260,    1231.480,      0.000,
   69,      170.8,    172.061,    1233.873,      0.000,
   70,      173.3,    172.182,    1236.214,      0.000,
   71,      175.8,    172.030,    1237.941,      0.000,
   72,      178.3,    172.139,    1239.641,      0.000,
   73,      180.8,    172.003,    1242.356,      0.000,
   74,      183.3,    172.032,    1244.388,      0.000,
   75,      185.8,    172.220,    1244.684,      0.000,
   76,      188.3,    172.196,    1247.481,      0.000,
   77,      190.8,    172.103,    1248.453,      0.000,
   78,      193.3,    172.186,    1250.680,      0.000,
   79,      195.8,    172.048,    1251.806,      0.000,
   80,      198.3,    171.989,    1253.098,      0.000,
   81,      200.8,    172.142,    1255.072,      0.000,
   82,      203.3,    172.103,    1256.745,      0.000,
   83,      205.8,    172.116,    1257.613,      0.000,
   84,      208.3,    172.079,    1260.351,      0.000,
   85,      210.8,    171.948,    1261.555,      0.000,
   86,      213.3,    171.977,    1262.127,      0.000,
   87,      215.8,    171.943,    1264.573,      0.000,
   88,      218.3,    172.100,    1265.786,      0.000,
   89,      220.8,    171.962,    1267.548,      0.000,
   90,      223.3,    171.807,    1267.775,      0.000,
   91,      225.8,    171.986,    1268.846,      0.000,
   92,      228.3,    172.027,    1270.822,      0.000,
   93,      230.8,    171.972,    1271.996,      0.000,
   94,      233.3,    171.985,    1272.990,      0.000,
   95,      235.8,    171.862,    1275.405,      0.000,
   96,      238.3,    171.915,    1276.583,      0.000,
   97,      240.8,    171.975,    1276.850,      0.000,
   98,      243.3,    171.847,    1277.050,      0.000,
   99,      245.8,    171.880,    1279.641,      0.000,
  100,      250.8,    170.968,    1283.378,      0.000,
  101,      273.3,    171.793,    1291.311,      0.000,
  102,      295.8,    171.964,    1279.749,      0.000,
  103,      318.3,    171.754,    1268.722,      0.000,
  104,      343.3,    171.810,    1255.990,      0.000,
  105,      368.3,    171.925,    1242.578,      0.000,
  106,      395.8,    171.755,    1231.488,      0.000,
  107,      423.3,    171.845,    1219.195,      0.000,
  108,      453.3,    171.714,    1207.729,      0.000,
  109,      483.3,    171.788,    1198.146,      0.000,
  110,      515.8,    171.665,    1189.467,      0.000,
  111,      550.8,    171.845,    1179.735,      0.000,
  112,      585.8,    171.663,    1171.632,      0.000,
  113,      623.3,    171.735,    1164.205,      0.000,
  114,      663.3,    171.658,    1156.093,      0.000,
  115,      705.8,    171.565,    1148.992,      0.000,
  116,      748.3,    171.556,    1143.011,      0.000,
  117,      793.3,    171.636,    1137.532,      0.000,
  118,      840.8,    171.628,    1130.891,      0.000,
  119,      890.8,    171.653,    1125.583,      0.000,
  120,      943.3,    171.629,    1119.719,      0.000,
  121,      998.3,    171.650,    1115.438,      0.000,
  122,     1055.8,    171.567,    1109.576,      0.000,
  123,     1115.8,    171.637,    1103.943,      0.000,
  124,     1178.3,    171.599,    1099.141,      0.000,
  125,     1245.8,    171.549,    1094.281,      0.000,
  126,     1315.8,    171.579,    1089.013,      0.000,
  127,     1388.3,    171.624,    1084.246,      0.000,
  128,     1465.8,    171.456,    1079.041,      0.000,
  129,     1545.8,    171.647,    1073.883,      0.000,
  130,     1630.8,    171.674,    1070.018,      0.000,
  131,     1720.8,    171.603,    1064.015,      0.000,
  132,     1815.8,    171.699,    1057.927,      0.000,
  133,     1913.3,    171.632,    1053.860,      0.000,
  134,     2015.8,    171.511,    1049.023,      0.000,
  135,     2123.3,    171.547,    1044.458,      0.000,
  136,     2238.3,    171.598,    1038.527,      0.000,
  137,     2358.3,    171.649,    1034.288,      0.000,
  138,     2483.3,    171.766,    1028.474,      0.000,
  139,     2615.8,    171.808,    1023.632,      0.000,
  140,     2753.3,    171.727,    1018.491,      0.000,
  141,     2898.3,    171.668,    1013.700,      0.000,
  142,     3050.8,    171.771,    1009.048,      0.000,
  143,     3210.8,    171.579,    1003.754,      0.000,
  144,     3378.3,    171.770,     999.543,      0.000,
  145,     3555.8,    171.770,     995.611,      0.000,
  146,     3740.8,    171.800,     989.823,      0.000,
  147,     3935.8,    171.941,     983.634,      0.000,
  148,     4140.8,    172.022,     979.895,      0.000,
  149,     4355.8,    172.105,     973.678,      0.000,
  150,     4580.8,    172.074,     969.765,      0.000,
  151,     4818.3,    171.988,     964.757,      0.000,
  152,     5068.3,    172.107,     960.851,      0.000,
  153,     5330.8,    172.089,     956.287,      0.000,
  154,     5605.8,    171.992,     952.086,      0.000,
  155,     5895.8,    172.228,     946.470,      0.000,
  156,     6200.8,    172.033,     941.505,      0.000,
  157,     6520.8,    172.249,     937.423,      0.000,
  158,     6855.8,    172.195,     933.670,      0.000,
  159,     7208.3,    172.129,     927.883,      0.000,
  160,     7578.3,    172.066,     924.547,      0.000,
  161,     7965.8,    172.272,     920.432,      0.000,
  162,     8373.3,    172.334,     915.853,      0.000,
  163,     8800.8,    172.271,     911.396,      0.000,
  164,     9250.8,    172.232,     906.798,      0.000,
  165,     9723.3,    172.371,     903.016,      0.000,
  166,    10220.8,    172.101,     898.044,      0.000,
  167,    10743.3,    172.323,     892.986,      0.000,
  168,    11290.8,    172.287,     888.935,      0.000,
  169,    11865.8,    172.277,     885.902,      0.000,
  170,    12470.8,    172.206,     882.031,      0.000,
  171,    13105.8,    172.216,     877.175,      0.000,
  172,    13773.3,    172.247,     874.170,      0.000,
  173,    14475.8,    172.332,     869.139,      0.000,
  174,    15213.3,    172.250,     866.605,      0.000,
  175,    15988.3,    172.182,     861.948,      0.000,
  176,    16800.8,    172.282,     859.557,      0.000,
  177,    17655.8,    172.259,     855.713,      0.000,
  178,    18553.3,    172.274,     852.273,      0.000,
  179,    19495.8,    172.314,     848.667,      0.000,
  180,    20485.8,    172.326,     847.244,      0.000,
  181,    21525.8,    172.258,     843.395,      0.000,
  182,    22618.3,    172.161,     841.267,      0.000,
  183,    23768.3,    172.141,     837.763,      0.000,
  184,    24975.8,    172.244,     834.803,      0.000,
  185,    26243.3,    172.241,     831.716,      0.000,
  186,    27575.8,    172.195,     830.454,      0.000,
  187,    28975.8,    172.090,     827.741,      0.000,
  188,    30445.8,    172.260,     825.211,      0.000,
  189,    31990.8,    172.162,     822.518,      0.000,
  190,    33613.3,    172.207,     821.910,      0.000,
  191,    35318.3,    172.127,     819.392,      0.000,
  192,    37108.3,    172.188,     818.567,      0.000,
  193,    38990.8,    172.169,     817.013,      0.000,
  194,    40968.3,    172.219,     814.932,      0.000,
  195,    43045.8,    172.224,     813.436,      0.000,
  196,    45228.3,    172.115,     812.451,      0.000,
  197,    47520.8,    172.242,     810.264,      0.000,
  198,    49928.3,    172.104,     810.201,      0.000,
  199,    52458.3,    172.136,     808.672,      0.000,
  200,    55115.8,    172.129,     807.719,      0.000,
  201,    57908.3,    172.267,     807.245,      0.000,
  202,    60843.3,    172.207,     807.216,      0.000,
  203,    63925.8,    172.079,     805.647,      0.000,
  204,    67163.3,    172.255,     804.562,      0.000,
  205,    70565.8,    172.266,     804.318,      0.000,
  206,    74140.8,    172.126,     804.213,      0.000,
  207,    77895.8,    172.078,     803.947,      0.000,
  208,    81840.8,    172.154,     802.051,      0.000,
  209,    85985.8,    172.167,     801.791,      0.000,
  210,    90340.8,    172.352,     802.096,      0.000,
  211,    94915.8,    172.109,     801.833,      0.000,
  212,    99723.3,    172.166,     800.856,      0.000,
  213,   104773.3,    172.180,     800.837,      0.000,
  214,   110078.3,    172.059,     799.482,      0.000,
  215,   115653.3,    172.094,     799.892,      0.000,
  216,   121508.3,    172.182,     799.792,      0.000,
  217,   127660.8,    172.143,     800.283,      0.000,
  218,   134125.8,    172.159,     799.358,      0.000,
  219,   140915.8,    172.068,     799.562,      0.000,
  220,   148050.8,    172.030,     799.737,      0.000,
  221,   155545.8,    171.959,     798.970,      0.000,
  222,   163420.8,    172.111,     799.891,      0.000,
  223,   171695.8,    172.196,     800.144,      0.000,
  224,   180388.3,    172.138,     800.170,      0.000,
  225,   189520.8,    171.894,     801.322,      0.000,
  226,   199115.8,    172.019,     799.888,      0.000,
  227,   209195.8,    172.178,     801.275,      0.000,
----,
DateTime:,      2022/10/23, 13:16:12, 1666491372267,
PIF:,          -1275.86,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,      50.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    1, 
S/N Ratio:,  2225.71,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    172.166,     804.067,      0.000,
    2,        3.3,    172.422,     817.458,      0.000,
    3,        5.8,    171.782,     830.865,      0.000,
    4,        8.3,    171.917,     836.194,      0.000,
    5,       10.8,    171.832,     843.601,      0.000,
    6,       13.3,    172.097,     855.965,      0.000,
    7,       15.8,    172.081,     867.564,      0.000,
    8,       18.3,    172.327,     878.610,      0.000,
    9,       20.8,    172.210,     890.401,      0.000,
   10,       23.3,    172.349,     903.061,      0.000,
   11,       25.8,    172.336,     913.265,      0.000,
   12,       28.3,    172.437,     925.230,      0.000,
   13,       30.8,    172.406,     936.129,      0.000,
   14,       33.3,    172.328,     947.703,      0.000,
   15,       35.8,    172.333,     958.187,      0.000,
   16,       38.3,    172.369,     967.695,      0.000,
   17,       40.8,    172.294,     978.260,      0.000,
   18,       43.3,    172.491,     987.803,      0.000,
   19,       45.8,    172.473,     998.481,      0.000,
   20,       48.3,    172.369,    1007.158,      0.000,
   21,       50.8,    172.421,    1016.939,      0.000,
   22,       53.3,    172.335,    1024.447,      0.000,
   23,       55.8,    172.417,    1032.543,      0.000,
   24,       58.3,    172.342,    1039.935,      0.000,
   25,       60.8,    172.363,    1048.262,      0.000,
   26,       63.3,    172.361,    1056.423,      0.000,
   27,       65.8,    172.236,    1063.419,      0.000,
   28,       68.3,    172.436,    1070.367,      0.000,
   29,       70.8,    172.415,    1078.012,      0.000,
   30,       73.3,    172.483,    1082.584,      0.000,
   31,       75.8,    172.379,    1089.649,      0.000,
   32,       78.3,    172.515,    1094.933,      0.000,
   33,       80.8,    172.325,    1101.136,      0.000,
   34,       83.3,    172.397,    1107.220,      0.000,
   35,       85.8,    172.328,    1112.707,      0.000,
   36,       88.3,    172.289,    1117.305,      0.000,
   37,       90.8,    172.160,    1123.485,      0.000,
   38,       93.3,    172.177,    1128.171,      0.000,
   39,       95.8,    172.465,    1132.593,      0.000,
   40,       98.3,    172.341,    1136.772,      0.000,
   41,      100.8,    172.224,    1142.765,      0.000,
   42,      103.3,    172.407,    1145.917,      0.000,
   43,      105.8,    172.478,    1150.052,      0.000,
   44,      108.3,    172.367,    1153.774,      0.000,
   45,      110.8,    172.258,    1158.016,      0.000,
   46,      113.3,    172.362,    1162.014,      0.000,
   47,      115.8,    172.348,    1165.452,      0.000,
   48,      118.3,    172.368,    1170.067,      0.000,
   49,      120.8,    172.205,    1172.425,      0.000,
   50,      123.3,    172.242,    1175.855,      0.000,
   51,      125.8,    172.220,    1179.288,      0.000,
   52,      128.3,    172.266,    1182.105,      0.000,
   53,      130.8,    172.276,    1185.316,      0.000,
   54,      133.3,    172.237,    1188.644,      0.000,
   55,      135.8,    172.055,    1192.030,      0.000,
   56,      138.3,    172.259,    1194.715,      0.000,
   57,      140.8,    172.133,    1197.161,      0.000,
   58,      143.3,    172.293,    1199.367,      0.000,
   59,      145.8,    172.055,    1202.643,      0.000,
   60,      148.3,    172.254,    1204.569,      0.000,
   61,      150.8,    172.262,    1207.808,      0.000,
   62,      153.3,    172.278,    1209.683,      0.000,
   63,      155.8,    172.132,    1212.543,      0.000,
   64,      158.3,    172.170,    1212.950,      0.000,
   65,      160.8,    172.122,    1217.087,      0.000,
   66,      163.3,    172.250,    1218.036,      0.000,
   67,      165.8,    172.136,    1220.585,      0.000,
   68,      168.3,    172.078,    1223.880,      0.000,
   69,      170.8,    172.106,    1225.129,      0.000,
   70,      173.3,    172.098,    1226.864,      0.000,
   71,      175.8,    172.140,    1229.297,      0.000,
   72,      178.3,    172.119,    1230.957,      0.000,
   73,      180.8,    172.114,    1233.582,      0.000,
   74,      183.3,    172.078,    1234.502,      0.000,
   75,      185.8,    172.168,    1235.090,      0.000,
   76,      188.3,    171.917,    1238.729,      0.000,
   77,      190.8,    172.051,    1240.127,      0.000,
   78,      193.3,    172.167,    1241.552,      0.000,
   79,      195.8,    172.061,    1242.224,      0.000,
   80,      198.3,    172.002,    1244.842,      0.000,
   81,      200.8,    172.057,    1246.258,      0.000,
   82,      203.3,    172.116,    1247.956,      0.000,
   83,      205.8,    172.031,    1249.481,      0.000,
   84,      208.3,    171.995,    1251.613,      0.000,
   85,      210.8,    172.026,    1252.890,      0.000,
   86,      213.3,    172.023,    1252.389,      0.000,
   87,      215.8,    172.085,    1255.267,      0.000,
   88,      218.3,    172.015,    1256.895,      0.000,
   89,      220.8,    171.845,    1258.405,      0.000,
   90,      223.3,    172.014,    1259.022,      0.000,
   91,      225.8,    171.901,    1260.716,      0.000,
   92,      228.3,    171.911,    1261.546,      0.000,
   93,      230.8,    171.855,    1263.460,      0.000,
   94,      233.3,    171.998,    1264.392,      0.000,
   95,      235.8,    171.972,    1265.380,      0.000,
   96,      238.3,    171.798,    1267.528,      0.000,
   97,      240.8,    172.020,    1267.038,      0.000,
   98,      243.3,    171.763,    1268.947,      0.000,
   99,      245.8,    171.925,    1269.580,      0.000,
  100,      250.8,    171.046,    1273.944,      0.000,
  101,      273.3,    171.774,    1280.723,      0.000,
  102,      295.8,    171.748,    1270.583,      0.000,
  103,      318.3,    171.956,    1259.025,      0.000,
  104,      343.3,    171.723,    1245.955,      0.000,
  105,      368.3,    171.713,    1234.080,      0.000,
  106,      395.8,    171.764,    1220.850,      0.000,
  107,      423.3,    171.795,    1209.597,      0.000,
  108,      453.3,    171.761,    1198.278,      0.000,
  109,      483.3,    171.771,    1189.052,      0.000,
  110,      515.8,    171.489,    1179.085,      0.000,
  111,      550.8,    171.738,    1170.550,      0.000,
  112,      585.8,    171.782,    1161.581,      0.000,
  113,      623.3,    171.723,    1154.869,      0.000,
  114,      663.3,    171.678,    1147.913,      0.000,
  115,      705.8,    171.581,    1139.603,      0.000,
  116,      748.3,    171.541,    1134.470,      0.000,
  117,      793.3,    171.655,    1128.097,      0.000,
  118,      840.8,    171.646,    1122.427,      0.000,
  119,      890.8,    171.473,    1117.022,      0.000,
  120,      943.3,    171.516,    1111.221,      0.000,
  121,      998.3,    171.602,    1106.149,      0.000,
  122,     1055.8,    171.484,    1101.615,      0.000,
  123,     1115.8,    171.751,    1095.432,      0.000,
  124,     1178.3,    171.685,    1090.648,      0.000,
  125,     1245.8,    171.604,    1085.157,      0.000,
  126,     1315.8,    171.696,    1080.514,      0.000,
  127,     1388.3,    171.576,    1074.993,      0.000,
  128,     1465.8,    171.509,    1070.256,      0.000,
  129,     1545.8,    171.475,    1064.249,      0.000,
  130,     1630.8,    171.602,    1059.653,      0.000,
  131,     1720.8,    171.595,    1055.660,      0.000,
  132,     1815.8,    171.526,    1049.773,      0.000,
  133,     1913.3,    171.621,    1045.402,      0.000,
  134,     2015.8,    171.530,    1040.756,      0.000,
  135,     2123.3,    171.734,    1035.708,      0.000,
  136,     2238.3,    171.657,    1030.727,      0.000,
  137,     2358.3,    171.573,    1024.602,      0.000,
  138,     2483.3,    171.755,    1019.910,      0.000,
  139,     2615.8,    171.830,    1015.018,      0.000,
  140,     2753.3,    171.785,    1010.471,      0.000,
  141,     2898.3,    171.795,    1005.259,      0.000,
  142,     3050.8,    171.769,    1000.361,      0.000,
  143,     3210.8,    171.907,     995.380,      0.000,
  144,     3378.3,    171.708,     991.889,      0.000,
  145,     3555.8,    171.840,     986.820,      0.000,
  146,     3740.8,    171.812,     981.687,      0.000,
