----,
DateTime:,      2022/10/23, 17:23:32, 1666506211970,
PIF:,            701.55,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           2,    1, 
S/N Ratio:,  1939.30,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
  128,     1465.8,    171.521,     739.387,      0.000,
  129,     1545.8,    171.678,     736.061,      0.000,
  130,     1630.8,    171.640,     733.073,      0.000,
  131,     1720.8,    171.736,     729.027,      0.000,
  132,     1815.8,    171.799,     725.901,      0.000,
  133,     1913.3,    171.795,     723.461,      0.000,
  134,     2015.8,    171.738,     720.006,      0.000,
  135,     2123.3,    171.644,     716.447,      0.000,
  136,     2238.3,    171.661,     712.613,      0.000,
  137,     2358.3,    171.642,     708.716,      0.000,
  138,     2483.3,    171.725,     705.030,      0.000,
  139,     2615.8,    171.670,     699.894,      0.000,
  140,     2753.3,    171.689,     697.509,      0.000,
  141,     2898.3,    171.766,     693.387,      0.000,
  142,     3050.8,    171.870,     690.247,      0.000,
  143,     3210.8,    171.716,     686.726,      0.000,
  144,     3378.3,    171.841,     683.814,      0.000,
  145,     3555.8,    172.002,     678.782,      0.000,
  146,     3740.8,    172.035,     675.327,      0.000,
  147,     3935.8,    172.045,     670.293,      0.000,
  148,     4140.8,    172.196,     666.684,      0.000,
  149,     4355.8,    172.087,     663.851,      0.000,
  150,     4580.8,    172.221,     659.964,      0.000,
  151,     4818.3,    172.195,     656.181,      0.000,
  152,     5068.3,    172.283,     652.488,      0.000,
  153,     5330.8,    172.265,     648.840,      0.000,
  154,     5605.8,    172.234,     645.507,      0.000,
  155,     5895.8,    172.241,     641.677,      0.000,
  156,     6200.8,    172.207,     637.967,      0.000,
  157,     6520.8,    172.195,     634.178,      0.000,
  158,     6855.8,    172.300,     630.643,      0.000,
  159,     7208.3,    172.268,     627.295,      0.000,
  160,     7578.3,    172.367,     624.097,      0.000,
  161,     7965.8,    172.210,     621.309,      0.000,
  162,     8373.3,    172.365,     618.114,      0.000,
  163,     8800.8,    172.433,     615.193,      0.000,
  164,     9250.8,    172.352,     611.770,      0.000,
  165,     9723.3,    172.319,     608.918,      0.000,
  166,    10220.8,    172.265,     605.824,      0.000,
  167,    10743.3,    172.452,     603.477,      0.000,
  168,    11290.8,    172.278,     601.082,      0.000,
  169,    11865.8,    172.363,     598.041,      0.000,
  170,    12470.8,    172.315,     595.943,      0.000,
  171,    13105.8,    172.254,     593.383,      0.000,
  172,    13773.3,    172.321,     590.748,      0.000,
  173,    14475.8,    172.285,     588.059,      0.000,
  174,    15213.3,    172.280,     586.773,      0.000,
  175,    15988.3,    172.277,     585.043,      0.000,
  176,    16800.8,    172.357,     582.461,      0.000,
  177,    17655.8,    172.311,     581.320,      0.000,
  178,    18553.3,    172.459,     579.314,      0.000,
  179,    19495.8,    172.275,     577.983,      0.000,
  180,    20485.8,    172.239,     576.271,      0.000,
  181,    21525.8,    172.334,     575.211,      0.000,
  182,    22618.3,    172.345,     573.713,      0.000,
  183,    23768.3,    172.133,     572.989,      0.000,
  184,    24975.8,    172.324,     571.957,      0.000,
  185,    26243.3,    172.219,     570.151,      0.000,
  186,    27575.8,    172.136,     569.771,      0.000,
  187,    28975.8,    172.279,     569.136,      0.000,
  188,    30445.8,    172.251,     568.156,      0.000,
  189,    31990.8,    172.217,     567.167,      0.000,
  190,    33613.3,    172.275,     566.653,      0.000,
  191,    35318.3,    172.329,     566.045,      0.000,
  192,    37108.3,    172.277,     565.487,      0.000,
  193,    38990.8,    172.386,     564.561,      0.000,
  194,    40968.3,    172.261,     564.227,      0.000,
  195,    43045.8,    172.341,     563.161,      0.000,
  196,    45228.3,    172.383,     563.926,      0.000,
  197,    47520.8,    172.335,     563.077,      0.000,
  198,    49928.3,    172.411,     562.788,      0.000,
  199,    52458.3,    172.324,     563.328,      0.000,
  200,    55115.8,    172.263,     562.891,      0.000,
  201,    57908.3,    172.224,     562.211,      0.000,
  202,    60843.3,    172.345,     562.954,      0.000,
  203,    63925.8,    172.290,     562.511,      0.000,
  204,    67163.3,    172.280,     562.046,      0.000,
  205,    70565.8,    172.190,     562.217,      0.000,
  206,    74140.8,    172.328,     562.000,      0.000,
  207,    77895.8,    172.223,     562.346,      0.000,
  208,    81840.8,    172.270,     563.055,      0.000,
  209,    85985.8,    172.209,     563.785,      0.000,
  210,    90340.8,    172.336,     563.528,      0.000,
  211,    94915.8,    172.336,     563.233,      0.000,
  212,    99723.3,    172.155,     562.990,      0.000,
  213,   104773.3,    172.156,     563.822,      0.000,
  214,   110078.3,    172.022,     563.887,      0.000,
  215,   115653.3,    172.324,     564.279,      0.000,
  216,   121508.3,    172.363,     564.714,      0.000,
  217,   127660.8,    172.025,     564.748,      0.000,
  218,   134125.8,    172.319,     566.119,      0.000,
  219,   140915.8,    172.276,     566.059,      0.000,
  220,   148050.8,    172.310,     566.854,      0.000,
  221,   155545.8,    172.237,     566.939,      0.000,
  222,   163420.8,    172.240,     567.550,      0.000,
  223,   171695.8,    172.348,     567.928,      0.000,
  224,   180388.3,    172.404,     568.668,      0.000,
  225,   189520.8,    172.248,     568.765,      0.000,
  226,   199115.8,    172.227,     569.231,      0.000,
  227,   209195.8,    172.152,     569.948,      0.000,
----,
DateTime:,      2022/10/23, 17:25:19, 1666506319712,
PIF:,            743.37,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,      50.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           2,    1, 
S/N Ratio:,  1954.03,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    172.259,     580.645,      0.000,
    2,        3.3,    172.506,     588.575,      0.000,
    3,        5.8,    171.831,     596.533,      0.000,
    4,        8.3,    172.094,     601.839,      0.000,
    5,       10.8,    172.108,     607.156,      0.000,
    6,       13.3,    172.143,     614.087,      0.000,
    7,       15.8,    172.224,     619.981,      0.000,
    8,       18.3,    172.176,     626.853,      0.000,
    9,       20.8,    172.157,     632.981,      0.000,
   10,       23.3,    172.392,     639.275,      0.000,
   11,       25.8,    172.185,     644.796,      0.000,
   12,       28.3,    172.188,     650.771,      0.000,
   13,       30.8,    172.253,     656.270,      0.000,
   14,       33.3,    172.273,     661.689,      0.000,
   15,       35.8,    172.342,     667.169,      0.000,
   16,       38.3,    172.410,     672.624,      0.000,
   17,       40.8,    172.335,     678.642,      0.000,
   18,       43.3,    172.370,     683.721,      0.000,
   19,       45.8,    172.351,     688.608,      0.000,
   20,       48.3,    172.377,     693.435,      0.000,
   21,       50.8,    172.299,     698.139,      0.000,
   22,       53.3,    172.375,     702.210,      0.000,
   23,       55.8,    172.231,     707.615,      0.000,
   24,       58.3,    172.350,     712.104,      0.000,
   25,       60.8,    172.338,     715.809,      0.000,
   26,       63.3,    172.336,     719.384,      0.000,
   27,       65.8,    172.212,     723.667,      0.000,
   28,       68.3,    172.346,     727.317,      0.000,
   29,       70.8,    172.389,     730.116,      0.000,
   30,       73.3,    172.230,     734.142,      0.000,
   31,       75.8,    172.385,     738.445,      0.000,
   32,       78.3,    172.262,     740.432,      0.000,
   33,       80.8,    172.234,     743.092,      0.000,
   34,       83.3,    172.274,     745.929,      0.000,
   35,       85.8,    172.270,     748.679,      0.000,
   36,       88.3,    172.456,     750.955,      0.000,
   37,       90.8,    172.361,     754.065,      0.000,
   38,       93.3,    172.152,     756.512,      0.000,
   39,       95.8,    172.244,     759.123,      0.000,
   40,       98.3,    172.346,     760.406,      0.000,
   41,      100.8,    172.262,     762.476,      0.000,
   42,      103.3,    172.218,     765.179,      0.000,
   43,      105.8,    172.256,     767.896,      0.000,
   44,      108.3,    172.082,     769.401,      0.000,
   45,      110.8,    172.263,     771.917,      0.000,
   46,      113.3,    172.173,     773.626,      0.000,
   47,      115.8,    172.191,     774.786,      0.000,
   48,      118.3,    172.147,     776.236,      0.000,
   49,      120.8,    172.178,     779.150,      0.000,
   50,      123.3,    172.021,     781.003,      0.000,
   51,      125.8,    172.193,     781.695,      0.000,
   52,      128.3,    172.077,     783.116,      0.000,
   53,      130.8,    172.345,     784.207,      0.000,
   54,      133.3,    172.209,     786.222,      0.000,
   55,      135.8,    172.094,     787.713,      0.000,
   56,      138.3,    172.039,     788.765,      0.000,
   57,      140.8,    172.010,     791.138,      0.000,
   58,      143.3,    171.976,     791.356,      0.000,
   59,      145.8,    172.157,     792.682,      0.000,
   60,      148.3,    172.097,     793.373,      0.000,
   61,      150.8,    172.105,     795.498,      0.000,
   62,      153.3,    171.992,     796.495,      0.000,
   63,      155.8,    172.072,     797.914,      0.000,
   64,      158.3,    172.078,     798.638,      0.000,
   65,      160.8,    171.965,     800.227,      0.000,
   66,      163.3,    172.061,     800.477,      0.000,
   67,      165.8,    172.076,     801.587,      0.000,
   68,      168.3,    172.148,     803.090,      0.000,
   69,      170.8,    172.014,     804.506,      0.000,
   70,      173.3,    172.102,     804.658,      0.000,
   71,      175.8,    171.983,     805.391,      0.000,
   72,      178.3,    171.995,     806.205,      0.000,
   73,      180.8,    171.925,     807.170,      0.000,
   74,      183.3,    172.018,     808.568,      0.000,
   75,      185.8,    172.172,     809.220,      0.000,
   76,      188.3,    171.859,     810.589,      0.000,
   77,      190.8,    171.959,     810.814,      0.000,
   78,      193.3,    172.009,     811.827,      0.000,
   79,      195.8,    172.097,     812.338,      0.000,
   80,      198.3,    171.878,     813.855,      0.000,
   81,      200.8,    171.933,     814.450,      0.000,
   82,      203.3,    171.991,     814.821,      0.000,
   83,      205.8,    171.843,     816.431,      0.000,
   84,      208.3,    171.710,     816.605,      0.000,
   85,      210.8,    171.869,     817.069,      0.000,
   86,      213.3,    171.802,     817.316,      0.000,
   87,      215.8,    171.960,     818.400,      0.000,
   88,      218.3,    171.794,     819.428,      0.000,
   89,      220.8,    171.754,     819.672,      0.000,
   90,      223.3,    171.921,     820.369,      0.000,
   91,      225.8,    171.874,     821.632,      0.000,
   92,      228.3,    171.722,     821.321,      0.000,
   93,      230.8,    171.828,     822.009,      0.000,
   94,      233.3,    171.841,     822.994,      0.000,
   95,      235.8,    171.911,     824.212,      0.000,
   96,      238.3,    171.835,     824.057,      0.000,
   97,      240.8,    171.927,     824.432,      0.000,
   98,      243.3,    171.736,     825.588,      0.000,
   99,      245.8,    171.704,     825.836,      0.000,
  100,      250.8,    171.087,     828.554,      0.000,
  101,      273.3,    171.626,     832.647,      0.000,
  102,      295.8,    171.930,     826.730,      0.000,
  103,      318.3,    171.720,     821.951,      0.000,
  104,      343.3,    171.844,     815.259,      0.000,
  105,      368.3,    171.761,     809.182,      0.000,
  106,      395.8,    171.723,     804.490,      0.000,
  107,      423.3,    171.750,     798.558,      0.000,
  108,      453.3,    171.878,     794.127,      0.000,
  109,      483.3,    171.918,     790.011,      0.000,
  110,      515.8,    171.799,     786.214,      0.000,
  111,      550.8,    171.751,     782.405,      0.000,
  112,      585.8,    171.697,     780.190,      0.000,
  113,      623.3,    171.863,     776.388,      0.000,
  114,      663.3,    171.785,     774.125,      0.000,
  115,      705.8,    171.659,     769.692,      0.000,
  116,      748.3,    171.682,     768.282,      0.000,
  117,      793.3,    171.663,     764.914,      0.000,
  118,      840.8,    171.621,     762.497,      0.000,
  119,      890.8,    171.612,     760.241,      0.000,
  120,      943.3,    171.621,     756.929,      0.000,
  121,      998.3,    171.611,     754.181,      0.000,
  122,     1055.8,    171.496,     752.318,      0.000,
  123,     1115.8,    171.497,     749.791,      0.000,
  124,     1178.3,    171.588,     746.297,      0.000,
  125,     1245.8,    171.702,     743.353,      0.000,
  126,     1315.8,    171.631,     739.650,      0.000,
  127,     1388.3,    171.641,     737.295,      0.000,
  128,     1465.8,    171.702,     734.544,      0.000,
  129,     1545.8,    171.666,     731.249,      0.000,
  130,     1630.8,    171.625,     728.162,      0.000,
  131,     1720.8,    171.619,     724.769,      0.000,
  132,     1815.8,    171.844,     721.246,      0.000,
  133,     1913.3,    171.676,     717.908,      0.000,
  134,     2015.8,    171.527,     714.557,      0.000,
  135,     2123.3,    171.756,     711.386,      0.000,
  136,     2238.3,    171.675,     707.943,      0.000,
  137,     2358.3,    171.659,     704.068,      0.000,
  138,     2483.3,    171.809,     699.629,      0.000,
  139,     2615.8,    171.850,     696.159,      0.000,
  140,     2753.3,    171.776,     693.319,      0.000,
  141,     2898.3,    171.684,     689.718,      0.000,
  142,     3050.8,    171.881,     685.006,      0.000,
  143,     3210.8,    171.854,     682.345,      0.000,
  144,     3378.3,    171.786,     679.341,      0.000,
  145,     3555.8,    171.788,     673.904,      0.000,
  146,     3740.8,    171.980,     670.357,      0.000,
  147,     3935.8,    172.121,     667.028,      0.000,
  148,     4140.8,    172.013,     662.855,      0.000,
  149,     4355.8,    172.006,     659.635,      0.000,
  150,     4580.8,    172.268,     655.860,      0.000,
  151,     4818.3,    172.115,     651.744,      0.000,
  152,     5068.3,    172.331,     647.969,      0.000,
  153,     5330.8,    172.057,     645.476,      0.000,
  154,     5605.8,    172.152,     641.648,      0.000,
  155,     5895.8,    172.257,     637.855,      0.000,
  156,     6200.8,    172.387,     634.401,      0.000,
  157,     6520.8,    172.275,     630.440,      0.000,
  158,     6855.8,    172.121,     627.557,      0.000,
  159,     7208.3,    172.348,     623.733,      0.000,
  160,     7578.3,    172.183,     620.512,      0.000,
  161,     7965.8,    172.190,     618.243,      0.000,
  162,     8373.3,    172.318,     615.226,      0.000,
  163,     8800.8,    172.202,     611.473,      0.000,
  164,     9250.8,    172.325,     608.360,      0.000,
  165,     9723.3,    172.425,     605.929,      0.000,
  166,    10220.8,    172.282,     602.623,      0.000,
  167,    10743.3,    172.310,     600.721,      0.000,
  168,    11290.8,    172.414,     597.609,      0.000,
  169,    11865.8,    172.369,     595.598,      0.000,
  170,    12470.8,    172.173,     592.671,      0.000,
  171,    13105.8,    172.342,     590.137,      0.000,
  172,    13773.3,    172.335,     587.925,      0.000,
  173,    14475.8,    172.144,     585.092,      0.000,
  174,    15213.3,    172.279,     583.508,      0.000,
  175,    15988.3,    172.368,     581.576,      0.000,
  176,    16800.8,    172.379,     579.634,      0.000,
  177,    17655.8,    172.291,     578.357,      0.000,
  178,    18553.3,    172.178,     576.151,      0.000,
  179,    19495.8,    172.186,     575.521,      0.000,
  180,    20485.8,    172.287,     573.805,      0.000,
  181,    21525.8,    172.206,     572.211,      0.000,
  182,    22618.3,    172.309,     571.397,      0.000,
  183,    23768.3,    172.280,     569.349,      0.000,
  184,    24975.8,    172.331,     568.813,      0.000,
  185,    26243.3,    172.310,     568.051,      0.000,
  186,    27575.8,    172.196,     566.764,      0.000,
  187,    28975.8,    172.314,     565.901,      0.000,
  188,    30445.8,    172.197,     565.493,      0.000,
  189,    31990.8,    172.328,     564.594,      0.000,
  190,    33613.3,    172.214,     563.867,      0.000,
  191,    35318.3,    172.340,     563.674,      0.000,
  192,    37108.3,    172.398,     563.272,      0.000,
  193,    38990.8,    172.183,     561.344,      0.000,
  194,    40968.3,    172.406,     561.703,      0.000,
  195,    43045.8,    172.383,     560.658,      0.000,
  196,    45228.3,    172.355,     560.624,      0.000,
  197,    47520.8,    172.416,     560.048,      0.000,
  198,    49928.3,    172.250,     559.754,      0.000,
  199,    52458.3,    172.382,     559.832,      0.000,
  200,    55115.8,    172.320,     559.745,      0.000,
  201,    57908.3,    172.206,     559.118,      0.000,
  202,    60843.3,    172.386,     559.528,      0.000,
  203,    63925.8,    172.247,     559.154,      0.000,
  204,    67163.3,    172.149,     559.303,      0.000,
  205,    70565.8,    172.208,     559.306,      0.000,
  206,    74140.8,    172.215,     559.555,      0.000,
  207,    77895.8,    172.266,     559.713,      0.000,
  208,    81840.8,    172.303,     559.828,      0.000,
  209,    85985.8,    172.316,     560.013,      0.000,
  210,    90340.8,    172.322,     560.295,      0.000,
  211,    94915.8,    172.437,     560.121,      0.000,
  212,    99723.3,    172.343,     560.661,      0.000,
  213,   104773.3,    172.253,     560.574,      0.000,
  214,   110078.3,    172.191,     561.421,      0.000,
  215,   115653.3,    172.149,     561.029,      0.000,
  216,   121508.3,    172.411,     561.262,      0.000,
  217,   127660.8,    172.280,     561.764,      0.000,
  218,   134125.8,    172.337,     562.893,      0.000,
  219,   140915.8,    172.079,     562.481,      0.000,
  220,   148050.8,    172.476,     562.771,      0.000,
  221,   155545.8,    172.201,     563.629,      0.000,
  222,   163420.8,    172.164,     563.600,      0.000,
  223,   171695.8,    172.275,     564.604,      0.000,
  224,   180388.3,    172.158,     565.408,      0.000,
  225,   189520.8,    172.193,     565.984,      0.000,
  226,   199115.8,    172.283,     566.474,      0.000,
  227,   209195.8,    172.259,     566.392,      0.000,
----,
DateTime:,      2022/10/23, 17:25:32, 1666506332262,
PIF:,            742.44,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,      50.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           2,    1, 
S/N Ratio:,  1840.78,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    172.330,     578.012,      0.000,
    2,        3.3,    172.381,     585.701,      0.000,
    3,        5.8,    171.869,     593.414,      0.000,
    4,        8.3,    171.808,     598.665,      0.000,
    5,       10.8,    172.080,     605.563,      0.000,
    6,       13.3,    172.051,     610.821,      0.000,
    7,       15.8,    172.100,     617.267,      0.000,
    8,       18.3,    172.117,     623.618,      0.000,
    9,       20.8,    172.227,     630.284,      0.000,
   10,       23.3,    172.365,     636.491,      0.000,
   11,       25.8,    172.190,     641.983,      0.000,
   12,       28.3,    172.225,     647.503,      0.000,
   13,       30.8,    172.226,     653.422,      0.000,
   14,       33.3,    172.214,     658.972,      0.000,
   15,       35.8,    172.444,     663.401,      0.000,
   16,       38.3,    172.447,     669.973,      0.000,
   17,       40.8,    172.372,     675.571,      0.000,
   18,       43.3,    172.310,     680.950,      0.000,
   19,       45.8,    172.453,     686.056,      0.000,
   20,       48.3,    172.317,     690.661,      0.000,
   21,       50.8,    172.208,     695.279,      0.000,
   22,       53.3,    172.219,     700.082,      0.000,
   23,       55.8,    172.268,     704.418,      0.000,
   24,       58.3,    172.290,     708.922,      0.000,
   25,       60.8,    172.311,     712.968,      0.000,
   26,       63.3,    172.309,     716.551,      0.000,
   27,       65.8,    172.281,     720.550,      0.000,
   28,       68.3,    172.190,     724.374,      0.000,
   29,       70.8,    172.297,     727.318,      0.000,
   30,       73.3,    172.235,     730.990,      0.000,
   31,       75.8,    172.358,     735.174,      0.000,
   32,       78.3,    172.235,     736.867,      0.000,
   33,       80.8,    172.271,     740.124,      0.000,
   34,       83.3,    172.376,     742.855,      0.000,
   35,       85.8,    172.339,     746.241,      0.000,
   36,       88.3,    172.332,     748.570,      0.000,
   37,       90.8,    172.334,     751.109,      0.000,
   38,       93.3,    172.254,     753.687,      0.000,
   39,       95.8,    172.217,     756.303,      0.000,
   40,       98.3,    172.094,     757.864,      0.000,
   41,      100.8,    172.300,     759.867,      0.000,
   42,      103.3,    172.256,     762.590,      0.000,
   43,      105.8,    172.326,     764.775,      0.000,
   44,      108.3,    172.248,     766.678,      0.000,
   45,      110.8,    172.172,     768.376,      0.000,
   46,      113.3,    172.178,     770.254,      0.000,
   47,      115.8,    172.229,     771.960,      0.000,
   48,      118.3,    172.216,     773.661,      0.000,
   49,      120.8,    172.312,     776.027,      0.000,
   50,      123.3,    172.026,     778.293,      0.000,
   51,      125.8,    172.198,     778.392,      0.000,
   52,      128.3,    171.986,     779.931,      0.000,
   53,      130.8,    172.060,     781.262,      0.000,
   54,      133.3,    172.150,     783.734,      0.000,
   55,      135.8,    172.228,     785.793,      0.000,
   56,      138.3,    172.237,     786.037,      0.000,
   57,      140.8,    172.080,     787.891,      0.000,
   58,      143.3,    172.142,     788.630,      0.000,
   59,      145.8,    172.033,     789.438,      0.000,
   60,      148.3,    172.231,     790.701,      0.000,
   61,      150.8,    172.045,     792.859,      0.000,
   62,      153.3,    171.997,     793.662,      0.000,
   63,      155.8,    172.077,     794.813,      0.000,
   64,      158.3,    172.083,     795.581,      0.000,
   65,      160.8,    172.164,     797.079,      0.000,
   66,      163.3,    172.066,     797.704,      0.000,
   67,      165.8,    172.209,     798.440,      0.000,
   68,      168.3,    172.121,     800.142,      0.000,
   69,      170.8,    171.987,     801.027,      0.000,
   70,      173.3,    171.979,     801.790,      0.000,
   71,      175.8,    171.892,     802.524,      0.000,
   72,      178.3,    172.032,     803.224,      0.000,
   73,      180.8,    171.930,     804.043,      0.000,
   74,      183.3,    171.991,     805.563,      0.000,
   75,      185.8,    172.016,     806.187,      0.000,
   76,      188.3,    171.993,     807.571,      0.000,
   77,      190.8,    171.900,     808.117,      0.000,
   78,      193.3,    171.950,     807.942,      0.000,
   79,      195.8,    171.910,     809.198,      0.000,
   80,      198.3,    171.947,     810.985,      0.000,
   81,      200.8,    172.035,     811.195,      0.000,
   82,      203.3,    172.060,     811.596,      0.000,
   83,      205.8,    172.008,     813.046,      0.000,
   84,      208.3,    171.876,     812.873,      0.000,
   85,      210.8,    171.874,     814.096,      0.000,
   86,      213.3,    171.936,     813.873,      0.000,
   87,      215.8,    171.773,     816.164,      0.000,
   88,      218.3,    171.928,     815.821,      0.000,
   89,      220.8,    171.759,     816.997,      0.000,
   90,      223.3,    171.702,     817.035,      0.000,
   91,      225.8,    171.847,     818.056,      0.000,
   92,      228.3,    171.920,     818.519,      0.000,
   93,      230.8,    171.769,     819.478,      0.000,
   94,      233.3,    171.879,     820.500,      0.000,
   95,      235.8,    171.885,     821.154,      0.000,
   96,      238.3,    171.808,     821.438,      0.000,
   97,      240.8,    171.804,     821.326,      0.000,
   98,      243.3,    171.774,     822.363,      0.000,
   99,      245.8,    171.709,     822.893,      0.000,
  100,      250.8,    170.964,     825.718,      0.000,
  101,      273.3,    171.760,     829.228,      0.000,
  102,      295.8,    171.802,     823.985,      0.000,
  103,      318.3,    171.912,     818.401,      0.000,
  104,      343.3,    171.684,     811.698,      0.000,
  105,      368.3,    171.735,     806.238,      0.000,
  106,      395.8,    171.695,     800.443,      0.000,
  107,      423.3,    172.015,     795.025,      0.000,
  108,      453.3,    171.888,     790.391,      0.000,
  109,      483.3,    171.832,     786.500,      0.000,
  110,      515.8,    171.748,     782.278,      0.000,
  111,      550.8,    171.636,     778.764,      0.000,
  112,      585.8,    171.582,     775.889,      0.000,
  113,      623.3,    171.784,     772.125,      0.000,
  114,      663.3,    171.578,     769.577,      0.000,
  115,      705.8,    171.614,     765.815,      0.000,
  116,      748.3,    171.703,     763.697,      0.000,
  117,      793.3,    171.847,     760.741,      0.000,
  118,      840.8,    171.549,     757.851,      0.000,
  119,      890.8,    171.735,     755.366,      0.000,
  120,      943.3,    171.518,     752.857,      0.000,
  121,      998.3,    171.602,     749.543,      0.000,
  122,     1055.8,    171.619,     746.896,      0.000,
  123,     1115.8,    171.659,     744.242,      0.000,
  124,     1178.3,    171.623,     741.537,      0.000,
  125,     1245.8,    171.769,     738.467,      0.000,
  126,     1315.8,    171.604,     735.374,      0.000,
  127,     1388.3,    171.522,     732.287,      0.000,
  128,     1465.8,    171.740,     730.099,      0.000,
  129,     1545.8,    171.703,     726.636,      0.000,
  130,     1630.8,    171.700,     723.282,      0.000,
  131,     1720.8,    171.758,     720.212,      0.000,
  132,     1815.8,    171.659,     716.699,      0.000,
  133,     1913.3,    171.816,     713.635,      0.000,
  134,     2015.8,    171.599,     709.878,      0.000,
  135,     2123.3,    171.633,     706.538,      0.000,
  136,     2238.3,    171.655,     702.683,      0.000,
  137,     2358.3,    171.671,     699.145,      0.000,
  138,     2483.3,    171.692,     695.850,      0.000,
  139,     2615.8,    171.668,     692.094,      0.000,
  140,     2753.3,    171.911,     689.034,      0.000,
  141,     2898.3,    171.629,     684.939,      0.000,
  142,     3050.8,    171.796,     681.520,      0.000,
  143,     3210.8,    171.768,     678.056,      0.000,
  144,     3378.3,    171.694,     674.378,      0.000,
  145,     3555.8,    171.855,     670.585,      0.000,
  146,     3740.8,    172.145,     666.999,      0.000,
  147,     3935.8,    171.956,     663.024,      0.000,
  148,     4140.8,    172.102,     658.788,      0.000,
  149,     4355.8,    172.121,     656.186,      0.000,
  150,     4580.8,    172.183,     652.369,      0.000,
  151,     4818.3,    172.290,     648.445,      0.000,
  152,     5068.3,    172.315,     645.385,      0.000,
  153,     5330.8,    172.134,     642.014,      0.000,
  154,     5605.8,    172.235,     638.824,      0.000,
  155,     5895.8,    172.379,     635.258,      0.000,
  156,     6200.8,    172.406,     631.515,      0.000,
  157,     6520.8,    172.161,     627.934,      0.000,
  158,     6855.8,    172.198,     624.373,      0.000,
  159,     7208.3,    172.326,     621.486,      0.000,
  160,     7578.3,    172.457,     617.757,      0.000,
  161,     7965.8,    172.140,     614.514,      0.000,
  162,     8373.3,    172.296,     612.462,      0.000,
  163,     8800.8,    172.205,     608.958,      0.000,
  164,     9250.8,    172.237,     605.744,      0.000,
  165,     9723.3,    172.411,     603.805,      0.000,
  166,    10220.8,    172.267,     600.252,      0.000,
  167,    10743.3,    172.359,     597.925,      0.000,
  168,    11290.8,    172.427,     595.837,      0.000,
  169,    11865.8,    172.299,     593.287,      0.000,
  170,    12470.8,    172.203,     590.350,      0.000,
  171,    13105.8,    172.244,     588.254,      0.000,
  172,    13773.3,    172.335,     586.003,      0.000,
  173,    14475.8,    172.356,     583.075,      0.000,
  174,    15213.3,    172.392,     581.862,      0.000,
  175,    15988.3,    172.412,     580.031,      0.000,
  176,    16800.8,    172.091,     577.334,      0.000,
  177,    17655.8,    172.299,     576.255,      0.000,
  178,    18553.3,    172.345,     574.431,      0.000,
  179,    19495.8,    172.323,     573.359,      0.000,
  180,    20485.8,    172.087,     571.473,      0.000,
  181,    21525.8,    172.316,     569.796,      0.000,
  182,    22618.3,    172.331,     569.105,      0.000,
  183,    23768.3,    172.245,     567.744,      0.000,
  184,    24975.8,    172.186,     567.418,      0.000,
  185,    26243.3,    172.268,     565.394,      0.000,
  186,    27575.8,    172.183,     564.966,      0.000,
  187,    28975.8,    172.251,     564.021,      0.000,
  188,    30445.8,    172.221,     563.756,      0.000,
  189,    31990.8,    172.260,     561.869,      0.000,
  190,    33613.3,    172.261,     561.439,      0.000,
  191,    35318.3,    172.278,     561.880,      0.000,
  192,    37108.3,    172.335,     560.623,      0.000,
  193,    38990.8,    172.289,     560.160,      0.000,
  194,    40968.3,    172.304,     559.533,      0.000,
  195,    43045.8,    172.151,     558.270,      0.000,
  196,    45228.3,    172.281,     559.429,      0.000,
  197,    47520.8,    172.248,     558.017,      0.000,
  198,    49928.3,    172.274,     558.059,      0.000,
  199,    52458.3,    172.344,     557.555,      0.000,
  200,    55115.8,    172.166,     558.256,      0.000,
  201,    57908.3,    172.233,     557.179,      0.000,
  202,    60843.3,    172.226,     557.820,      0.000,
  203,    63925.8,    172.322,     557.915,      0.000,
  204,    67163.3,    172.370,     557.679,      0.000,
  205,    70565.8,    172.306,     556.842,      0.000,
  206,    74140.8,    172.333,     557.806,      0.000,
  207,    77895.8,    172.466,     557.457,      0.000,
  208,    81840.8,    172.324,     557.293,      0.000,
  209,    85985.8,    172.315,     557.662,      0.000,
  210,    90340.8,    172.250,     558.386,      0.000,
  211,    94915.8,    172.412,     557.629,      0.000,
  212,    99723.3,    172.497,     557.493,      0.000,
