#,Date_Time,Temp,mV,pH_NBS,pH_T
1712,18/4/2022 2:16,26.34,-33.59,7.43,7.421
1713,18/4/2022 3:16,25.61,-42.17,7.58,7.571
1714,18/4/2022 4:16,24.23,-44.81,7.63,7.621
1715,18/4/2022 5:16,24.16,-43.08,7.6,7.591
1716,18/4/2022 6:16,26.07,-45.55,7.64,7.631
1717,18/4/2022 7:16,25.9,-48.3,7.68,7.671
1718,18/4/2022 8:16,26.34,-48.36,7.68,7.671
1719,18/4/2022 9:16,26.22,-47.91,7.68,7.671
1720,18/4/2022 10:16,26.17,-48.2,7.68,7.671
1721,18/4/2022 11:16,26.24,-46.28,7.65,7.641
1722,18/4/2022 12:16,26.32,-37.49,7.5,7.491
1723,18/4/2022 13:16,26.98,-37.75,7.5,7.491
1724,18/4/2022 14:16,27.89,-53.85,7.77,7.761
1725,18/4/2022 15:16,29.38,-28.92,7.35,7.341
1726,18/4/2022 16:16,31.07,1.23,6.83,6.821
1727,18/4/2022 17:16,28.43,-7.28,6.98,6.971
1728,18/4/2022 18:16,24.98,-27.28,7.32,7.311
1729,18/4/2022 19:16,27.69,-60.45,7.89,7.881
1730,18/4/2022 20:16,27.74,-66.28,7.99,7.981
1731,18/4/2022 21:16,27.74,-65.78,7.98,7.971
1732,18/4/2022 22:16,27.59,-60.83,7.89,7.881
1733,18/4/2022 23:16,27.42,-57.72,7.84,7.831
1734,19/4/2022 0:16,27.27,-56.16,7.81,7.801
1735,19/4/2022 1:16,27.1,-51.45,7.73,7.721
1736,19/4/2022 2:16,26.88,-43.95,7.61,7.601
1737,19/4/2022 3:16,26.51,-30.58,7.38,7.371
1738,19/4/2022 4:16,25.44,-42.81,7.59,7.581
1739,19/4/2022 5:16,24.42,-43.44,7.6,7.591
1740,19/4/2022 6:16,25.54,-34.8,7.45,7.441
1741,19/4/2022 7:16,25.98,-48,7.68,7.671
1742,19/4/2022 8:16,25.98,-47.13,7.66,7.651
1743,19/4/2022 9:16,26.44,-51.06,7.73,7.721
1744,19/4/2022 10:16,26.15,-47.99,7.68,7.671
1745,19/4/2022 11:16,26.19,-46.31,7.65,7.641
1746,19/4/2022 12:16,26.39,-37.66,7.5,7.491
1747,19/4/2022 13:16,26.93,-38.22,7.51,7.501
1748,19/4/2022 14:16,27.69,-42.8,7.58,7.571
1749,19/4/2022 15:16,28.61,-44.17,7.61,7.601
1750,19/4/2022 16:16,30.06,-4.91,6.94,6.931
1751,19/4/2022 17:16,29.4,7.55,6.72,6.711
1752,19/4/2022 18:16,26.73,-12.44,7.06,7.051
1753,19/4/2022 19:16,26.37,-58.7,7.86,7.851
1754,19/4/2022 20:16,27.44,-61.6,7.91,7.901
1755,19/4/2022 21:16,27.17,-60.16,7.88,7.871
1756,19/4/2022 22:16,27.05,-60.41,7.89,7.881
1757,19/4/2022 23:16,26.93,-56.05,7.81,7.801
1758,20/4/2022 0:16,26.93,-55.05,7.8,7.791
1759,20/4/2022 1:16,26.76,-49.89,7.71,7.701
1760,20/4/2022 2:16,26.59,-48.88,7.69,7.681
1761,20/4/2022 3:16,26.37,-41.55,7.57,7.561
1762,20/4/2022 4:16,26.24,-33.36,7.43,7.421
1763,20/4/2022 5:16,26.05,-25.53,7.29,7.281
1764,20/4/2022 6:16,25.9,-23.78,7.26,7.251
1765,20/4/2022 7:16,25.78,-33.94,7.44,7.431
1766,20/4/2022 8:16,26.07,-46.53,7.65,7.641
1767,20/4/2022 9:16,26.22,-46.8,7.66,7.651
1768,20/4/2022 10:16,26.71,-48.64,7.69,7.681
1769,20/4/2022 11:16,26.56,-42.52,7.58,7.571
1770,20/4/2022 12:16,26.85,-40.86,7.55,7.541
1771,20/4/2022 13:16,27.42,-38.34,7.51,7.501
1772,20/4/2022 14:16,27.67,-35.94,7.47,7.461
1773,20/4/2022 15:16,28.63,-54.42,7.78,7.771
1774,20/4/2022 16:16,28.01,-37.36,7.49,7.481
1775,20/4/2022 17:16,26.98,-24.41,7.27,7.261
1776,20/4/2022 18:16,25.85,-27.39,7.32,7.311
1777,20/4/2022 19:16,25.88,-26.27,7.3,7.291
1778,20/4/2022 20:16,26.41,-51.81,7.74,7.731
1779,20/4/2022 21:16,27.15,-59.24,7.87,7.861
1780,20/4/2022 22:16,26.51,-58.2,7.85,7.841
1781,20/4/2022 23:16,26.59,-56.19,7.82,7.811
1782,21/4/2022 0:16,26.73,-53.99,7.78,7.771
1783,21/4/2022 1:16,26.56,-52.06,7.75,7.741
1784,21/4/2022 2:16,26.85,-52.05,7.75,7.741
1785,21/4/2022 3:16,27.15,-53.22,7.76,7.751
1786,21/4/2022 4:16,27.1,-50.27,7.71,7.701
1787,21/4/2022 5:16,26.9,-43.94,7.61,7.601
1788,21/4/2022 6:16,26.63,-34.41,7.44,7.431
1789,21/4/2022 7:16,26.59,-34.14,7.44,7.431
1790,21/4/2022 8:16,26.51,-34.06,7.44,7.431
1791,21/4/2022 9:16,26.41,-33.55,7.43,7.421
1792,21/4/2022 10:16,26.34,-34.41,7.44,7.431
1793,21/4/2022 11:16,26.39,-35.59,7.46,7.451
1794,21/4/2022 12:16,26.39,-38.72,7.52,7.511
1795,21/4/2022 13:16,26.34,-38.2,7.51,7.501
1796,21/4/2022 14:16,26.46,-38.3,7.51,7.501
1797,21/4/2022 15:16,26.32,-32,7.4,7.391
1798,21/4/2022 16:16,25.71,-56.16,7.82,7.811
1799,21/4/2022 17:16,25.42,-68.91,8.04,8.031
1800,21/4/2022 18:16,24.52,-70.3,8.07,8.061
1801,21/4/2022 19:16,24.64,-72.33,8.1,8.091
1802,21/4/2022 20:16,24.91,-72.42,8.1,8.091
1803,21/4/2022 21:16,26.63,-46.58,7.65,7.641
1804,21/4/2022 22:16,27.2,-55.58,7.81,7.801
1805,21/4/2022 23:16,27.17,-60.92,7.9,7.891
1806,22/4/2022 0:16,27.12,-60.02,7.88,7.871
1807,22/4/2022 1:16,27.27,-60.45,7.89,7.881
1808,22/4/2022 2:16,27.25,-59.7,7.88,7.871
1809,22/4/2022 3:16,27.17,-59.53,7.87,7.861
1810,22/4/2022 4:16,27.15,-57.36,7.84,7.831
1811,22/4/2022 5:16,26.93,-52.86,7.76,7.751
1812,22/4/2022 6:16,26.56,-46.88,7.66,7.651
1813,22/4/2022 7:16,26.27,-36.95,7.49,7.481
1814,22/4/2022 8:16,26,-29.22,7.35,7.341
1815,22/4/2022 9:16,26.07,-29.11,7.35,7.341
1816,22/4/2022 10:16,26.44,-50.33,7.72,7.711
1817,22/4/2022 11:16,27.22,-46.63,7.65,7.641
1818,22/4/2022 12:16,27.99,-62.66,7.92,7.911
1819,22/4/2022 13:16,28.09,-67.81,8.01,8.001
1820,22/4/2022 14:16,28.28,-70.75,8.06,8.051
1821,22/4/2022 15:16,27.84,-65.28,7.97,7.961
1822,22/4/2022 16:16,27.25,-50.47,7.72,7.711
1823,22/4/2022 17:16,26.76,-32.28,7.41,7.401
1824,22/4/2022 18:16,26,-46.95,7.66,7.651
1825,22/4/2022 19:16,25,-52.38,7.76,7.751
1826,22/4/2022 20:16,24.64,-53.55,7.78,7.771
1827,22/4/2022 21:16,24.81,-64.3,7.96,7.951
1828,22/4/2022 22:16,26.15,-42.17,7.58,7.571
1829,22/4/2022 23:16,26.98,-56.69,7.82,7.811
1830,23/4/2022 0:16,27.27,-61.44,7.91,7.901
1831,23/4/2022 1:16,27.25,-62.05,7.92,7.911
1832,23/4/2022 2:16,27.1,-60.7,7.89,7.881
1833,23/4/2022 3:16,26.9,-58.06,7.85,7.841
1834,23/4/2022 4:16,26.63,-53.85,7.78,7.771
1835,23/4/2022 5:16,26.81,-52.25,7.75,7.741
1836,23/4/2022 6:16,27,-52.64,7.76,7.751
1837,23/4/2022 7:16,26.85,-48.66,7.69,7.681
1838,23/4/2022 8:16,26.68,-43.63,7.6,7.591
1839,23/4/2022 9:16,26.54,-42,7.57,7.561
1840,23/4/2022 10:16,26.63,-39.06,7.52,7.511
1841,23/4/2022 11:16,26.49,-64.24,7.96,7.951
1842,23/4/2022 12:16,27.84,-63.74,7.94,7.931
1843,23/4/2022 13:16,28.21,-55.3,7.8,7.791
1844,23/4/2022 14:16,28.33,-62.69,7.92,7.911
1845,23/4/2022 15:16,27.99,-58.33,7.85,7.841
1846,23/4/2022 16:16,28.16,-60.45,7.89,7.881
1847,23/4/2022 17:16,28.01,-56.16,7.81,7.801
1848,23/4/2022 18:16,27.69,-47.91,7.67,7.661
1849,23/4/2022 19:16,27.49,-43.55,7.6,7.591
1850,23/4/2022 20:16,26.93,-29.28,7.35,7.341
1851,23/4/2022 21:16,25.66,-46.08,7.65,7.641
1852,23/4/2022 22:16,25.1,-54.2,7.79,7.781
1853,23/4/2022 23:16,24.81,-51.66,7.74,7.731
1854,24/4/2022 0:16,25.85,-37.42,7.5,7.491
1855,24/4/2022 1:16,26.54,-56.8,7.83,7.821
1856,24/4/2022 2:16,26.17,-54.19,7.78,7.771
1857,24/4/2022 3:16,26.22,-53.31,7.77,7.761
1858,24/4/2022 4:16,26.44,-53.27,7.77,7.761
1859,24/4/2022 5:16,26.37,-51.94,7.74,7.731
1860,24/4/2022 6:16,26.66,-53.11,7.76,7.751
1861,24/4/2022 7:16,27.03,-56.27,7.82,7.811
1862,24/4/2022 8:16,26.9,-53.58,7.77,7.761
1863,24/4/2022 9:16,26.93,-52.5,7.75,7.741
1864,24/4/2022 10:16,27,-49.85,7.71,7.701
1865,24/4/2022 11:16,27.42,-40.64,7.55,7.541
1866,24/4/2022 12:16,29.85,-53.17,7.76,7.751
1867,24/4/2022 13:16,30.96,-35.94,7.46,7.451
1868,24/4/2022 14:16,31.45,-61.55,7.89,7.881
1869,24/4/2022 15:16,29.23,-64.5,7.95,7.941
1870,24/4/2022 16:16,28.93,-64.75,7.96,7.951
1871,24/4/2022 17:16,29.63,-70.46,8.05,8.041
1872,24/4/2022 18:16,29.65,-65.52,7.97,7.961
1873,24/4/2022 19:16,29.65,-56.16,7.81,7.801
1874,24/4/2022 20:16,28.66,-48.49,7.68,7.671
1875,24/4/2022 21:16,28.06,-32.13,7.4,7.391
1876,24/4/2022 22:16,26.61,-48.77,7.69,7.681
1877,24/4/2022 23:16,25.66,-57.61,7.84,7.831
1878,25/4/2022 0:16,25.32,-58.67,7.86,7.851
1879,25/4/2022 1:16,26.76,-34.33,7.44,7.431
1880,25/4/2022 2:16,27.32,-54.83,7.79,7.781
1881,25/4/2022 3:16,27.17,-56.14,7.81,7.801
1882,25/4/2022 4:16,27.05,-56.42,7.82,7.811
1883,25/4/2022 5:16,27,-55.11,7.8,7.791
1884,25/4/2022 6:16,26.85,-51.67,7.74,7.731
1885,25/4/2022 7:16,26.71,-46.66,7.65,7.641
1886,25/4/2022 8:16,26.88,-50.05,7.71,7.701
1887,25/4/2022 9:16,26.76,-44.08,7.61,7.601
1888,25/4/2022 10:16,26.71,-36.24,7.47,7.461
1889,25/4/2022 11:16,26.63,-28.24,7.34,7.331
1890,25/4/2022 12:16,26.02,-48.56,7.69,7.681
1891,25/4/2022 13:16,25.2,-62.22,7.93,7.921
1892,25/4/2022 14:16,25.25,-55.03,7.8,7.791
1893,25/4/2022 15:16,25.71,-44.75,7.62,7.611
1894,25/4/2022 16:16,26.51,-60,7.88,7.871
1895,25/4/2022 17:16,26.9,-60.8,7.9,7.891
1896,25/4/2022 18:16,26.85,-59.25,7.87,7.861
1897,25/4/2022 19:16,26.41,-56.49,7.82,7.811
1898,25/4/2022 20:16,26.05,-50.67,7.72,7.711
1899,25/4/2022 21:16,25.78,-40.02,7.54,7.531
1900,25/4/2022 22:16,25.63,-34.89,7.45,7.441
1901,25/4/2022 23:16,25.22,-50.83,7.73,7.721
1902,26/4/2022 0:16,24.76,-61.3,7.91,7.901
1903,26/4/2022 1:16,24.38,-63.64,7.95,7.941
1904,26/4/2022 2:16,25.49,-42.31,7.58,7.571
1905,26/4/2022 3:16,26.83,-58.58,7.86,7.851
1906,26/4/2022 4:16,26.59,-57.17,7.83,7.821
1907,26/4/2022 5:16,26.81,-57.47,7.84,7.831
1908,26/4/2022 6:16,26.9,-58.49,7.86,7.851
1909,26/4/2022 7:16,26.76,-56.08,7.81,7.801
1910,26/4/2022 8:16,26.63,-54.63,7.79,7.781
1911,26/4/2022 9:16,26.49,-54.19,7.78,7.771
1912,26/4/2022 10:16,26.56,-49.2,7.7,7.691
1913,26/4/2022 11:16,26.76,-39.75,7.53,7.521
1914,26/4/2022 12:16,27.74,-40.03,7.54,7.531
1915,26/4/2022 13:16,27.76,-50.58,7.72,7.711
1916,26/4/2022 14:16,34.69,-25.77,7.29,7.281
1917,26/4/2022 15:16,33.41,-44.77,7.61,7.601
1918,26/4/2022 16:16,29.28,-68.72,8.02,8.011
1919,26/4/2022 17:16,28.93,-69.81,8.04,8.031
1920,26/4/2022 18:16,28.68,-68.75,8.03,8.021
1921,26/4/2022 19:16,28.85,-67.25,8,7.991
1922,26/4/2022 20:16,30.08,-66.14,7.98,7.971
1923,26/4/2022 21:16,30.21,-61.13,7.89,7.881
1924,26/4/2022 22:16,29.25,-47.2,7.66,7.651
1925,26/4/2022 23:16,28.26,-32.55,7.41,7.401
1926,27/4/2022 0:16,26.07,-46.14,7.65,7.641
1927,27/4/2022 1:16,24.67,-49.77,7.71,7.701
1928,27/4/2022 2:16,24.62,-51.39,7.74,7.731
1929,27/4/2022 3:16,26.88,-55.77,7.81,7.801
1930,27/4/2022 4:16,26.32,-53.86,7.78,7.771
1931,27/4/2022 5:16,26.68,-55.25,7.8,7.791
1932,27/4/2022 6:16,26.71,-55.78,7.81,7.801
1933,27/4/2022 7:16,26.56,-52.56,7.75,7.741
1934,27/4/2022 8:16,26.46,-49.02,7.69,7.681
1935,27/4/2022 9:16,26.71,-51.8,7.74,7.731
1936,27/4/2022 10:16,26.66,-45.17,7.63,7.621
1937,27/4/2022 11:16,26.83,-37.19,7.49,7.481
1938,27/4/2022 12:16,27.76,-33.59,7.43,7.421
1939,27/4/2022 13:16,27.1,-46.99,7.66,7.651
1940,27/4/2022 14:16,33.56,-24.88,7.27,7.261
1941,27/4/2022 15:16,32.04,5.8,6.76,6.751
1942,27/4/2022 16:16,29.18,-65.86,7.98,7.971
1943,27/4/2022 17:16,28.01,-66.02,7.98,7.971
1944,27/4/2022 18:16,28.8,-71.74,8.08,8.071
1945,27/4/2022 19:16,29.05,-73.58,8.11,8.101
1946,27/4/2022 20:16,29.63,-68.85,8.02,8.011
1947,27/4/2022 21:16,28.38,-67.64,8.01,8.001
1948,27/4/2022 22:16,28.93,-65.91,7.98,7.971
1949,27/4/2022 23:16,28.48,-53.66,7.77,7.761
1950,28/4/2022 0:16,27.86,-38.11,7.5,7.491
1951,28/4/2022 1:16,25.25,-47.33,7.67,7.661
1952,28/4/2022 2:16,24.86,-44.64,7.62,7.611
1953,28/4/2022 3:16,24.88,-42.38,7.58,7.571
1954,28/4/2022 4:16,26.71,-56.97,7.83,7.821
1955,28/4/2022 5:16,26.05,-53.25,7.77,7.761
1956,28/4/2022 6:16,26.32,-54.22,7.78,7.771
1957,28/4/2022 7:16,25.85,-49.74,7.71,7.701
1958,28/4/2022 8:16,26.02,-50.99,7.73,7.721
1959,28/4/2022 9:16,26,-48.94,7.69,7.681
1960,28/4/2022 10:16,26.22,-47.52,7.67,7.661
1961,28/4/2022 11:16,26.39,-43.5,7.6,7.591
1962,28/4/2022 12:16,26.95,-36.67,7.48,7.471
1963,28/4/2022 13:16,27.4,-48.14,7.68,7.671
1964,28/4/2022 14:16,31.47,-36.47,7.47,7.461
1965,28/4/2022 15:16,32.86,7.47,6.73,6.721
1966,28/4/2022 16:16,31.29,-60.64,7.88,7.871
1967,28/4/2022 17:16,27.76,-61.3,7.9,7.891
1968,28/4/2022 18:16,28.41,-64.92,7.96,7.951
1969,28/4/2022 19:16,28.85,-72.14,8.08,8.071
1970,28/4/2022 20:16,28.93,-69.41,8.04,8.031
1971,28/4/2022 21:16,28.71,-68.16,8.02,8.011
1972,28/4/2022 22:16,27.74,-63.31,7.94,7.931
1973,28/4/2022 23:16,27.94,-57.97,7.84,7.831
1974,29/4/2022 0:16,27.74,-44.69,7.62,7.611
1975,29/4/2022 1:16,27.03,-38,7.5,7.491
1976,29/4/2022 2:16,24.35,-61.24,7.91,7.901
1977,29/4/2022 3:16,24.18,-68.38,8.04,8.031
1978,29/4/2022 4:16,26.22,-46.41,7.65,7.641
1979,29/4/2022 5:16,25.85,-50.69,7.72,7.711
1980,29/4/2022 6:16,25.81,-49.95,7.71,7.701
1981,29/4/2022 7:16,26.17,-52.25,7.75,7.741
1982,29/4/2022 8:16,26.05,-50.27,7.72,7.711
1983,29/4/2022 9:16,25.98,-49.05,7.7,7.691
1984,29/4/2022 10:16,26.63,-54.55,7.79,7.781
1985,29/4/2022 11:16,26.63,-47.75,7.67,7.661
1986,29/4/2022 12:16,26.9,-39.16,7.52,7.511
1987,29/4/2022 13:16,27.22,-35.88,7.47,7.461
1988,29/4/2022 14:16,29.23,-37.91,7.5,7.491
1989,29/4/2022 15:16,30.99,-1.7,6.88,6.871
1990,29/4/2022 16:16,28.83,-4.05,6.92,6.911
1991,29/4/2022 17:16,27.72,-66.5,7.99,7.981
1992,29/4/2022 18:16,27.3,-65.25,7.97,7.961
1993,29/4/2022 19:16,27.81,-76.99,8.17,8.161
1994,29/4/2022 20:16,27.52,-72.91,8.1,8.091
1995,29/4/2022 21:16,27.49,-68.38,8.02,8.011
1996,29/4/2022 22:16,27.27,-65.36,7.97,7.961
1997,29/4/2022 23:16,27.2,-60.99,7.9,7.891
1998,30/4/2022 0:16,27.05,-55.05,7.8,7.791
1999,30/4/2022 1:16,26.9,-44.02,7.61,7.601
2000,30/4/2022 2:16,25.81,-47.53,7.67,7.661
2001,30/4/2022 3:16,24.62,-49.02,7.7,7.691
2002,30/4/2022 4:16,25.68,-40.88,7.56,7.551
2003,30/4/2022 5:16,25.81,-49.35,7.7,7.691
2004,30/4/2022 6:16,25.66,-50.22,7.72,7.711
2005,30/4/2022 7:16,26.07,-54.24,7.78,7.771
2006,30/4/2022 8:16,25.98,-52.55,7.76,7.751
2007,30/4/2022 9:16,25.83,-50.3,7.72,7.711
2008,30/4/2022 10:16,26.59,-55.47,7.8,7.791
2009,30/4/2022 11:16,26.54,-52.2,7.75,7.741
2010,30/4/2022 12:16,26.68,-46.49,7.65,7.641
2011,30/4/2022 13:16,27.1,-41.49,7.56,7.551
2012,30/4/2022 14:16,26.54,-52.91,7.76,7.751
2013,30/4/2022 15:16,28.33,-39.59,7.53,7.521
2014,30/4/2022 16:16,29.83,-9.98,7.02,7.011
2015,30/4/2022 17:16,28.26,-62.99,7.93,7.921
2016,30/4/2022 18:16,27.25,-60.8,7.89,7.881
2017,30/4/2022 19:16,27.4,-73.42,8.11,8.101
2018,30/4/2022 20:16,27.03,-71.41,8.08,8.071
2019,30/4/2022 21:16,27.22,-75.89,8.15,8.141
2020,30/4/2022 22:16,27.35,-77.17,8.18,8.171
2021,30/4/2022 23:16,26.85,-66.24,7.99,7.981
2022,1/5/2022 0:16,26.78,-61.88,7.91,7.901
2023,1/5/2022 1:16,26.63,-54.3,7.78,7.771
2024,1/5/2022 2:16,26.29,-39.47,7.53,7.521
2025,1/5/2022 3:16,24.59,-50.25,7.72,7.711
2026,1/5/2022 4:16,24.18,-52.33,7.76,7.751
2027,1/5/2022 5:16,25.61,-45.1,7.63,7.621
2028,1/5/2022 6:16,25.42,-49.22,7.7,7.691
2029,1/5/2022 7:16,25.29,-49.11,7.7,7.691
2030,1/5/2022 8:16,25.56,-50.49,7.72,7.711
2031,1/5/2022 9:16,25.29,-47.44,7.67,7.661
2032,1/5/2022 10:16,25.42,-46.13,7.65,7.641
2033,1/5/2022 11:16,25.76,-43.17,7.6,7.591
2034,1/5/2022 12:16,26.15,-41.39,7.56,7.551
2035,1/5/2022 13:16,26.61,-36.91,7.49,7.481
2036,1/5/2022 14:16,28.31,-46.67,7.65,7.641
2037,1/5/2022 15:16,29.03,-16.88,7.14,7.131
2038,1/5/2022 16:16,30.13,3.86,6.79,6.781
2039,1/5/2022 17:16,25.17,-11.84,7.05,7.041
2040,1/5/2022 18:16,26.9,-57.08,7.83,7.821
2041,1/5/2022 19:16,27.03,-64.08,7.95,7.941
2042,1/5/2022 20:16,27.03,-69.89,8.05,8.041
2043,1/5/2022 21:16,27.05,-75.36,8.15,8.141
2044,1/5/2022 22:16,27.05,-74.24,8.13,8.121
2045,1/5/2022 23:16,26.88,-66.53,7.99,7.981
2046,2/5/2022 0:16,26.49,-62.16,7.92,7.911
2047,2/5/2022 1:16,26.37,-56.55,7.82,7.811
2048,2/5/2022 2:16,26.17,-46.36,7.65,7.641
2049,2/5/2022 3:16,25.9,-35.91,7.47,7.461
2050,2/5/2022 4:16,25.29,-45.61,7.64,7.631
2051,2/5/2022 5:16,25.46,-38.52,7.52,7.511
2052,2/5/2022 6:16,25.49,-51.17,7.73,7.721
2053,2/5/2022 7:16,25.44,-53.38,7.77,7.761
2054,2/5/2022 8:16,25.39,-53.8,7.78,7.771
2055,2/5/2022 9:16,25.46,-51.74,7.74,7.731
2056,2/5/2022 10:16,25.61,-50.8,7.73,7.721
2057,2/5/2022 11:16,25.71,-41.33,7.56,7.551
2058,2/5/2022 12:16,26.44,-36,7.47,7.461
2059,2/5/2022 13:16,26.73,-31.75,7.4,7.391
2060,2/5/2022 14:16,28.8,-41.7,7.56,7.551
2061,2/5/2022 15:16,29.38,-6.63,6.97,6.961
2062,2/5/2022 16:16,28.21,-5.08,6.94,6.931
2063,2/5/2022 17:16,29.13,2.73,6.81,6.801
2064,2/5/2022 18:16,27.25,-59.6,7.87,7.861
2065,2/5/2022 19:16,26.68,-62.27,7.92,7.911
2066,2/5/2022 20:16,26.63,-62.47,7.93,7.921
2067,2/5/2022 21:16,26.73,-65.3,7.97,7.961
2068,2/5/2022 22:16,26.71,-62.08,7.92,7.911
2069,2/5/2022 23:16,26.59,-58.53,7.86,7.851
2070,3/5/2022 0:16,26.71,-53.97,7.78,7.771
2071,3/5/2022 1:16,26.41,-55.91,7.81,7.801
2072,3/5/2022 2:16,26.24,-49.63,7.71,7.701
2073,3/5/2022 3:16,26.15,-42.14,7.58,7.571
2074,3/5/2022 4:16,25.95,-33.7,7.43,7.421
2075,3/5/2022 5:16,25.68,-34.39,7.44,7.431
2076,3/5/2022 6:16,25.51,-40.03,7.54,7.531
2077,3/5/2022 7:16,25.32,-47.13,7.66,7.651
2078,3/5/2022 8:16,25.29,-47.42,7.67,7.661
2079,3/5/2022 9:16,25.59,-46.52,7.65,7.641
2080,3/5/2022 10:16,25.73,-44.94,7.63,7.621
2081,3/5/2022 11:16,26.15,-39.52,7.53,7.521
2082,3/5/2022 12:16,26.32,-34.05,7.44,7.431
2083,3/5/2022 13:16,26.83,-41.58,7.57,7.561
2084,3/5/2022 14:16,28.53,-48.2,7.68,7.671
2085,3/5/2022 15:16,29.85,-26.24,7.3,7.291
2086,3/5/2022 16:16,31.09,5.17,6.77,6.761
2087,3/5/2022 17:16,30.11,12.19,6.65,6.641
2088,3/5/2022 18:16,26.32,-14.38,7.1,7.091
2089,3/5/2022 19:16,26.9,-57.52,7.84,7.831
2090,3/5/2022 20:16,27.15,-68.64,8.03,8.021
2091,3/5/2022 21:16,27.22,-77.19,8.18,8.171
2092,3/5/2022 22:16,27.15,-77,8.17,8.161
2093,3/5/2022 23:16,27.05,-73.55,8.11,8.101
2094,4/5/2022 0:16,27,-71.36,8.08,8.071
2095,4/5/2022 1:16,26.56,-62.75,7.93,7.921
2096,4/5/2022 2:16,26.37,-57.58,7.84,7.831
2097,4/5/2022 3:16,26.29,-51.67,7.74,7.731
2098,4/5/2022 4:16,26.19,-46.11,7.64,7.631
2099,4/5/2022 5:16,26.07,-41.7,7.57,7.561
2100,4/5/2022 6:16,25.95,-40.36,7.55,7.541
2101,4/5/2022 7:16,25.85,-40.19,7.54,7.531
2102,4/5/2022 8:16,25.93,-41.89,7.57,7.561
2103,4/5/2022 9:16,25.95,-41.61,7.57,7.561
2104,4/5/2022 10:16,26.15,-38.84,7.52,7.511
2105,4/5/2022 11:16,26.66,-36.8,7.48,7.471
2106,4/5/2022 12:16,27.25,-30.53,7.38,7.371
2107,4/5/2022 13:16,27.91,-40.56,7.55,7.541
2108,4/5/2022 14:16,28.85,-31.86,7.4,7.391
2109,4/5/2022 15:16,31.22,10.69,6.67,6.661
2110,4/5/2022 16:16,33.04,41.77,6.15,6.141
2111,4/5/2022 17:16,31.58,33.25,6.29,6.281
2112,4/5/2022 18:16,26.78,-8.22,6.99,6.981
2113,4/5/2022 19:16,27.76,-62.24,7.92,7.911
2114,4/5/2022 20:16,26.59,-63.52,7.94,7.931
2115,4/5/2022 21:16,26.46,-63.8,7.95,7.941
2116,4/5/2022 22:16,26.41,-63.41,7.94,7.931
2117,4/5/2022 23:16,26.68,-63.58,7.94,7.931
2118,5/5/2022 0:16,26.66,-61.52,7.91,7.901
2119,5/5/2022 1:16,26.59,-59.41,7.87,7.861
2120,5/5/2022 2:16,26.41,-56.89,7.83,7.821
2121,5/5/2022 3:16,26.41,-52.47,7.75,7.741
2122,5/5/2022 4:16,26.59,-46.47,7.65,7.641
2123,5/5/2022 5:16,26.46,-42.72,7.59,7.581
2124,5/5/2022 6:16,26.37,-37.88,7.5,7.491
2125,5/5/2022 7:16,26.24,-34.72,7.45,7.441
2126,5/5/2022 8:16,26.22,-33.69,7.43,7.421
2127,5/5/2022 9:16,26.29,-31.24,7.39,7.381
2128,5/5/2022 10:16,26.44,-29.75,7.36,7.351
2129,5/5/2022 11:16,27.1,-27.83,7.33,7.321
2130,5/5/2022 12:16,27.72,-28.13,7.33,7.321
2131,5/5/2022 13:16,28.53,-42.03,7.57,7.561
2132,5/5/2022 14:16,28.66,-27.99,7.33,7.321
2133,5/5/2022 15:16,31.68,4.42,6.78,6.771
2134,5/5/2022 16:16,33.25,34.91,6.27,6.261
2135,5/5/2022 17:16,32.09,29.47,6.36,6.351
2136,5/5/2022 18:16,27.27,-8.19,6.99,6.981
2137,5/5/2022 19:16,26.15,-26.92,7.31,7.301
2138,5/5/2022 20:16,27.96,-57.67,7.84,7.831
2139,5/5/2022 21:16,26.68,-62.58,7.93,7.921
2140,5/5/2022 22:16,26.51,-63.03,7.94,7.931
2141,5/5/2022 23:16,26.46,-62.89,7.93,7.921
2142,6/5/2022 0:16,26.59,-60.56,7.89,7.881
2143,6/5/2022 1:16,26.93,-57.36,7.84,7.831
2144,6/5/2022 2:16,26.88,-55.88,7.81,7.801
2145,6/5/2022 3:16,26.88,-54.8,7.79,7.781
2146,6/5/2022 4:16,26.54,-52.83,7.76,7.751
2147,6/5/2022 5:16,26.49,-48.5,7.69,7.681
2148,6/5/2022 6:16,26.49,-44.03,7.61,7.601
2149,6/5/2022 7:16,26.41,-39.2,7.53,7.521
2150,6/5/2022 8:16,26.37,-34.3,7.44,7.431
2151,6/5/2022 9:16,26.37,-30.44,7.37,7.361
2152,6/5/2022 10:16,26.59,-28.84,7.35,7.341
2153,6/5/2022 11:16,26.78,-26.61,7.31,7.301
2154,6/5/2022 12:16,27.49,-48.42,7.68,7.671
2155,6/5/2022 13:16,28.58,-44.77,7.62,7.611
2156,6/5/2022 14:16,32.47,-23.22,7.25,7.241
2157,6/5/2022 15:16,35.71,41.08,6.17,6.161
2158,6/5/2022 16:16,33.54,28.92,6.37,6.361
2159,6/5/2022 17:16,33.15,26.03,6.42,6.411
2160,6/5/2022 18:16,27.57,-12.98,7.07,7.061
2161,6/5/2022 19:16,26.27,-30.58,7.38,7.371
2162,6/5/2022 20:16,27.89,-59.45,7.87,7.861
2163,6/5/2022 21:16,28.13,-63.61,7.94,7.931
