#,Date_Time,Temp,mV,pH_NBS,pH_T
2205,8/5/2022 15:23,26.73,-68.92,8.08,8.071
2206,8/5/2022 16:23,26.68,-65.56,8.02,8.011
2207,8/5/2022 17:23,26.68,-66.81,8.04,8.031
2208,8/5/2022 18:23,26.68,-65.42,8.02,8.011
2209,8/5/2022 19:23,26.63,-65.47,8.02,8.011
2210,8/5/2022 20:23,26.59,-65.27,8.02,8.011
2211,8/5/2022 21:23,26.56,-64.39,8,7.991
2212,8/5/2022 22:23,26.54,-63.46,7.99,7.981
2213,8/5/2022 23:23,26.54,-63.71,7.99,7.981
2214,9/5/2022 0:23,26.51,-65.39,8.02,8.011
2215,9/5/2022 1:23,26.54,-66.16,8.03,8.021
2216,9/5/2022 2:23,26.54,-67.14,8.05,8.041
2217,9/5/2022 3:23,26.56,-67.74,8.06,8.051
2218,9/5/2022 4:23,26.59,-68.8,8.08,8.071
2219,9/5/2022 5:23,26.59,-68.81,8.08,8.071
2220,9/5/2022 6:23,26.59,-69.49,8.09,8.081
2221,9/5/2022 7:23,26.61,-69.52,8.09,8.081
2222,9/5/2022 8:23,26.61,-70.53,8.11,8.101
2223,9/5/2022 9:23,26.66,-73.25,8.16,8.151
2224,9/5/2022 10:23,26.71,-75.31,8.19,8.181
2225,9/5/2022 11:23,26.98,-78.22,8.24,8.231
2226,9/5/2022 12:23,26.85,-73.75,8.16,8.151
2227,9/5/2022 13:23,26.78,-74.94,8.19,8.181
2228,9/5/2022 14:23,26.71,-74.52,8.18,8.171
2229,9/5/2022 15:23,26.73,-72.53,8.14,8.131
2230,9/5/2022 16:23,26.76,-70.88,8.11,8.101
2231,9/5/2022 17:23,26.73,-70.83,8.11,8.101
2232,9/5/2022 18:23,26.63,-68.78,8.08,8.071
2233,9/5/2022 19:23,26.59,-67.77,8.06,8.051
2234,9/5/2022 20:23,26.54,-67.03,8.05,8.041
2235,9/5/2022 21:23,26.54,-66.6,8.04,8.031
2236,9/5/2022 22:23,26.46,-65.41,8.02,8.011
2237,9/5/2022 23:23,26.39,-63.61,7.99,7.981
2238,10/5/2022 0:23,26.29,-62.14,7.96,7.951
2239,10/5/2022 1:23,26.32,-61.97,7.96,7.951
2240,10/5/2022 2:23,26.46,-65.94,8.03,8.021
2241,10/5/2022 3:23,26.46,-67.25,8.05,8.041
2242,10/5/2022 4:23,26.51,-68.06,8.07,8.061
2243,10/5/2022 5:23,26.51,-68.77,8.08,8.071
2244,10/5/2022 6:23,26.49,-69.16,8.09,8.081
2245,10/5/2022 7:23,26.49,-69.55,8.09,8.081
2246,10/5/2022 8:23,26.51,-70.1,8.1,8.091
2247,10/5/2022 9:23,26.56,-71.39,8.12,8.111
2248,10/5/2022 10:23,26.66,-74.66,8.18,8.171
2249,10/5/2022 11:23,26.66,-72.3,8.14,8.131
2250,10/5/2022 12:23,26.63,-73.08,8.15,8.141
2251,10/5/2022 13:23,26.68,-75.6,8.2,8.191
2252,10/5/2022 14:23,26.78,-74.81,8.18,8.171
2253,10/5/2022 15:23,26.68,-71.69,8.13,8.121
2254,10/5/2022 16:23,26.68,-69.14,8.09,8.081
2255,10/5/2022 17:23,26.71,-67.31,8.05,8.041
2256,10/5/2022 18:23,26.73,-64.75,8.01,8.001
2257,10/5/2022 19:23,26.73,-68.74,8.08,8.071
2258,10/5/2022 20:23,26.71,-67.11,8.05,8.041
2259,10/5/2022 21:23,26.66,-66.11,8.03,8.021
2260,10/5/2022 22:23,26.68,-65.74,8.03,8.021
2261,10/5/2022 23:23,26.71,-64.28,8,7.991
2262,11/5/2022 0:23,26.71,-65.33,8.02,8.011
2263,11/5/2022 1:23,26.63,-65.35,8.02,8.011
2264,11/5/2022 2:23,26.61,-65.69,8.03,8.021
2265,11/5/2022 3:23,26.41,-67.02,8.05,8.041
2266,11/5/2022 4:23,26.39,-68.96,8.08,8.071
2267,11/5/2022 5:23,26.46,-69.28,8.09,8.081
2268,11/5/2022 6:23,26.56,-69.55,8.09,8.081
2269,11/5/2022 7:23,26.56,-69.86,8.1,8.091
2270,11/5/2022 8:23,26.59,-70.92,8.12,8.111
2271,11/5/2022 9:23,26.61,-73.5,8.16,8.151
2272,11/5/2022 10:23,26.73,-78.08,8.24,8.231
2273,11/5/2022 11:23,26.73,-76.28,8.21,8.201
2274,11/5/2022 12:23,26.66,-74.81,8.18,8.171
2275,11/5/2022 13:23,26.71,-76.72,8.22,8.211
2276,11/5/2022 14:23,26.73,-76.72,8.22,8.211
2277,11/5/2022 15:23,26.76,-73.86,8.17,8.161
2278,11/5/2022 16:23,26.63,-72.31,8.14,8.131
2279,11/5/2022 17:23,26.56,-70.78,8.11,8.101
2280,11/5/2022 18:23,26.54,-69.11,8.09,8.081
2281,11/5/2022 19:23,26.51,-68.94,8.08,8.071
2282,11/5/2022 20:23,26.49,-68.74,8.08,8.071
2283,11/5/2022 21:23,26.46,-68.35,8.07,8.061
2284,11/5/2022 22:23,26.41,-67.52,8.06,8.051
2285,11/5/2022 23:23,26.34,-66.1,8.03,8.021
2286,12/5/2022 0:23,26.32,-64.99,8.01,8.001
2287,12/5/2022 1:23,26.29,-64.3,8,7.991
2288,12/5/2022 2:23,26.41,-66.55,8.04,8.031
2289,12/5/2022 3:23,26.41,-66.77,8.04,8.031
2290,12/5/2022 4:23,26.24,-63.13,7.98,7.971
2291,12/5/2022 5:23,26.32,-66.27,8.04,8.031
2292,12/5/2022 6:23,26.39,-68.74,8.08,8.071
2293,12/5/2022 7:23,26.44,-70.5,8.11,8.101
2294,12/5/2022 8:23,26.51,-71.85,8.13,8.121
2295,12/5/2022 9:23,26.59,-75.55,8.2,8.191
2296,12/5/2022 10:23,26.78,-80.72,8.29,8.281
2297,12/5/2022 11:23,26.78,-83.5,8.33,8.321
2298,12/5/2022 12:23,26.73,-79.13,8.26,8.251
2299,12/5/2022 13:23,26.68,-82.5,8.32,8.311
2300,12/5/2022 14:23,26.68,-79.1,8.26,8.251
2301,12/5/2022 15:23,26.81,-82.32,8.31,8.301
2302,12/5/2022 16:23,26.81,-73.91,8.17,8.161
2303,12/5/2022 17:23,26.71,-70,8.1,8.091
2304,12/5/2022 18:23,26.68,-68.19,8.07,8.061
2305,12/5/2022 19:23,26.83,-67.49,8.06,8.051
2306,12/5/2022 20:23,26.78,-67.88,8.06,8.051
2307,12/5/2022 21:23,26.73,-67.85,8.06,8.051
2308,12/5/2022 22:23,26.68,-66.66,8.04,8.031
2309,12/5/2022 23:23,26.63,-65.42,8.02,8.011
2310,13/5/2022 0:23,26.61,-64.61,8.01,8.001
2311,13/5/2022 1:23,26.61,-65.91,8.03,8.021
2312,13/5/2022 2:23,26.59,-67.41,8.06,8.051
2313,13/5/2022 3:23,26.59,-68,8.07,8.061
2314,13/5/2022 4:23,26.59,-68.35,8.07,8.061
2315,13/5/2022 5:23,26.59,-68.3,8.07,8.061
2316,13/5/2022 6:23,26.59,-67.66,8.06,8.051
2317,13/5/2022 7:23,26.56,-69.86,8.1,8.091
2318,13/5/2022 8:23,26.63,-72.89,8.15,8.141
2319,13/5/2022 9:23,26.73,-74.97,8.19,8.181
2320,13/5/2022 10:23,26.98,-81.11,8.29,8.281
2321,13/5/2022 11:23,27.03,-85.89,8.37,8.361
2322,13/5/2022 12:23,27,-85.74,8.37,8.361
2323,13/5/2022 13:23,27.05,-86.74,8.39,8.381
2324,13/5/2022 14:23,26.95,-85.13,8.36,8.351
2325,13/5/2022 15:23,26.93,-83.74,8.34,8.331
2326,13/5/2022 16:23,26.88,-73.55,8.16,8.151
2327,13/5/2022 17:23,26.81,-69.64,8.09,8.081
2328,13/5/2022 18:23,26.73,-66.58,8.04,8.031
2329,13/5/2022 19:23,26.81,-66.14,8.03,8.021
2330,13/5/2022 20:23,26.71,-66.6,8.04,8.031
2331,13/5/2022 21:23,26.66,-66.36,8.04,8.031
2332,13/5/2022 22:23,26.61,-65.1,8.02,8.011
2333,13/5/2022 23:23,26.56,-63.52,7.99,7.981
2334,14/5/2022 0:23,26.49,-62.3,7.97,7.961
2335,14/5/2022 1:23,26.51,-62.78,7.98,7.971
2336,14/5/2022 2:23,26.56,-63.75,7.99,7.981
2337,14/5/2022 3:23,26.61,-64.99,8.01,8.001
2338,14/5/2022 4:23,26.68,-65.88,8.03,8.021
2339,14/5/2022 5:23,26.68,-65.52,8.02,8.011
2340,14/5/2022 6:23,26.68,-65.33,8.02,8.011
2341,14/5/2022 7:23,26.68,-66.91,8.05,8.041
2342,14/5/2022 8:23,26.68,-70.17,8.1,8.091
2343,14/5/2022 9:23,26.73,-72.46,8.14,8.131
2344,14/5/2022 10:23,26.95,-78.74,8.25,8.241
2345,14/5/2022 11:23,27.1,-84.16,8.34,8.331
2346,14/5/2022 12:23,27.79,-88.47,8.42,8.411
2347,14/5/2022 13:23,28.46,-90.03,8.44,8.431
2348,14/5/2022 14:23,28.93,-93.97,8.51,8.501
2349,14/5/2022 15:23,28.58,-87.83,8.4,8.391
2350,14/5/2022 16:23,27.81,-76.53,8.21,8.201
2351,14/5/2022 17:23,26.83,-69.47,8.09,8.081
2352,14/5/2022 18:23,26.78,-66.75,8.04,8.031
2353,14/5/2022 19:23,26.78,-65.77,8.03,8.021
2354,14/5/2022 20:23,26.81,-64.91,8.01,8.001
2355,14/5/2022 21:23,26.81,-62.64,7.97,7.961
2356,14/5/2022 22:23,26.81,-62.41,7.97,7.961
2357,14/5/2022 23:23,26.73,-64.99,8.01,8.001
2358,15/5/2022 0:23,26.68,-66.14,8.03,8.021
2359,15/5/2022 1:23,26.68,-65.5,8.02,8.011
2360,15/5/2022 2:23,26.66,-64.8,8.01,8.001
2361,15/5/2022 3:23,26.63,-66.5,8.04,8.031
2362,15/5/2022 4:23,26.63,-66.42,8.04,8.031
2363,15/5/2022 5:23,26.66,-66.17,8.03,8.021
2364,15/5/2022 6:23,26.54,-66.81,8.05,8.041
2365,15/5/2022 7:23,26.59,-67.97,8.07,8.061
2366,15/5/2022 8:23,26.63,-71.11,8.12,8.111
2367,15/5/2022 9:23,26.76,-73.61,8.16,8.151
2368,15/5/2022 10:23,26.9,-77.67,8.23,8.221
2369,15/5/2022 11:23,27.27,-83.27,8.33,8.321
2370,15/5/2022 12:23,27.4,-87.92,8.41,8.401
2371,15/5/2022 13:23,27.91,-92.25,8.48,8.471
2372,15/5/2022 14:23,27.91,-90.86,8.46,8.451
2373,15/5/2022 15:23,27.74,-88.24,8.41,8.401
2374,15/5/2022 16:23,27.52,-81.69,8.3,8.291
2375,15/5/2022 17:23,27.17,-72.19,8.14,8.131
2376,15/5/2022 18:23,27.08,-67.22,8.05,8.041
2377,15/5/2022 19:23,27.08,-66.83,8.04,8.031
2378,15/5/2022 20:23,27.12,-66.31,8.03,8.021
2379,15/5/2022 21:23,27.03,-66.08,8.03,8.021
2380,15/5/2022 22:23,26.93,-68.14,8.07,8.061
2381,15/5/2022 23:23,26.85,-67.53,8.06,8.051
2382,16/5/2022 0:23,26.88,-66.53,8.04,8.031
2383,16/5/2022 1:23,26.88,-65.33,8.02,8.011
2384,16/5/2022 2:23,26.73,-62.47,7.97,7.961
2385,16/5/2022 3:23,26.73,-62.66,7.97,7.961
2386,16/5/2022 4:23,26.81,-64.88,8.01,8.001
2387,16/5/2022 5:23,26.85,-65.55,8.02,8.011
2388,16/5/2022 6:23,26.93,-65.6,8.02,8.011
2389,16/5/2022 7:23,26.85,-67.58,8.06,8.051
2390,16/5/2022 8:23,27.05,-69.8,8.1,8.091
2391,16/5/2022 9:23,27.32,-72.41,8.14,8.131
2392,16/5/2022 10:23,27.37,-77.05,8.22,8.211
2393,16/5/2022 11:23,27.59,-81.64,8.3,8.291
2394,16/5/2022 12:23,27.76,-84.8,8.35,8.341
2395,16/5/2022 13:23,27.86,-84.33,8.34,8.331
2396,16/5/2022 14:23,29.15,-90.05,8.44,8.431
2397,16/5/2022 15:23,28.71,-90.27,8.44,8.431
2398,16/5/2022 16:23,27.86,-74.05,8.17,8.161
2399,16/5/2022 17:23,27.49,-71,8.11,8.101
2400,16/5/2022 18:23,27.47,-66.92,8.04,8.031
2401,16/5/2022 19:23,27.27,-63.33,7.98,7.971
2402,16/5/2022 20:23,27.17,-64,7.99,7.981
2403,16/5/2022 21:23,27.15,-64.05,8,7.991
2404,16/5/2022 22:23,27.08,-63.72,7.99,7.981
2405,16/5/2022 23:23,26.98,-63.77,7.99,7.981
2406,17/5/2022 0:23,27.05,-61.78,7.96,7.951
2407,17/5/2022 1:23,27.08,-63.13,7.98,7.971
2408,17/5/2022 2:23,27.05,-63,7.98,7.971
2409,17/5/2022 3:23,27.03,-63.78,7.99,7.981
2410,17/5/2022 4:23,26.95,-63.56,7.99,7.981
2411,17/5/2022 5:23,26.9,-63.6,7.99,7.981
2412,17/5/2022 6:23,26.98,-64.66,8.01,8.001
2413,17/5/2022 7:23,27.03,-66.66,8.04,8.031
2414,17/5/2022 8:23,26.95,-68.31,8.07,8.061
2415,17/5/2022 9:23,27.08,-70.41,8.11,8.101
2416,17/5/2022 10:23,27.17,-74.94,8.18,8.171
2417,17/5/2022 11:23,27.27,-79.52,8.26,8.251
2418,17/5/2022 12:23,27.67,-85.03,8.36,8.351
2419,17/5/2022 13:23,28.01,-90.72,8.45,8.441
2420,17/5/2022 14:23,28.21,-93.46,8.5,8.491
2421,17/5/2022 15:23,28.11,-90.96,8.46,8.451
2422,17/5/2022 16:23,27.69,-79.42,8.26,8.251
2423,17/5/2022 17:23,27.25,-72.03,8.13,8.121
2424,17/5/2022 18:23,27.1,-66.85,8.04,8.031
2425,17/5/2022 19:23,27.05,-64.86,8.01,8.001
2426,17/5/2022 20:23,27.03,-64.13,8,7.991
2427,17/5/2022 21:23,27.08,-62.66,7.97,7.961
2428,17/5/2022 22:23,27.05,-63.49,7.99,7.981
2429,17/5/2022 23:23,27.03,-63.72,7.99,7.981
2430,18/5/2022 0:23,27,-62.27,7.96,7.951
2431,18/5/2022 1:23,27.05,-60.47,7.93,7.921
2432,18/5/2022 2:23,27.05,-58.27,7.9,7.891
2433,18/5/2022 3:23,27.03,-58.97,7.91,7.901
2434,18/5/2022 4:23,26.95,-62.69,7.97,7.961
2435,18/5/2022 5:23,26.85,-60.85,7.94,7.931
2436,18/5/2022 6:23,26.93,-64.03,8,7.991
2437,18/5/2022 7:23,27,-66.46,8.04,8.031
2438,18/5/2022 8:23,27.08,-69.02,8.08,8.071
2439,18/5/2022 9:23,27.15,-70.94,8.11,8.101
2440,18/5/2022 10:23,27.27,-74.31,8.17,8.161
2441,18/5/2022 11:23,27.59,-77.83,8.23,8.221
2442,18/5/2022 12:23,27.67,-83.74,8.33,8.321
2443,18/5/2022 13:23,27.76,-89.22,8.43,8.421
2444,18/5/2022 14:23,27.79,-91.3,8.46,8.451
2445,18/5/2022 15:23,27.79,-91.22,8.46,8.451
2446,18/5/2022 16:23,27.94,-81.14,8.29,8.281
2447,18/5/2022 17:23,27.64,-73.85,8.16,8.151
2448,18/5/2022 18:23,27.4,-67.38,8.05,8.041
2449,18/5/2022 19:23,27.49,-65.5,8.02,8.011
2450,18/5/2022 20:23,27.54,-65.14,8.01,8.001
2451,18/5/2022 21:23,27.44,-65.28,8.02,8.011
2452,18/5/2022 22:23,27.32,-66.27,8.03,8.021
2453,18/5/2022 23:23,27.25,-67.22,8.05,8.041
2454,19/5/2022 0:23,27.15,-67.06,8.05,8.041
2455,19/5/2022 1:23,27.05,-66.16,8.03,8.021
2456,19/5/2022 2:23,26.95,-65.41,8.02,8.011
2457,19/5/2022 3:23,26.83,-64,8,7.991
2458,19/5/2022 4:23,26.73,-62.46,7.97,7.961
2459,19/5/2022 5:23,26.78,-61.08,7.94,7.931
2460,19/5/2022 6:23,26.9,-64.19,8,7.991
2461,19/5/2022 7:23,26.93,-65.24,8.02,8.011
2462,19/5/2022 8:23,27,-66.58,8.04,8.031
2463,19/5/2022 9:23,26.63,-66.52,8.04,8.031
2464,19/5/2022 10:23,27.03,-71.71,8.13,8.121
2465,19/5/2022 11:23,27.35,-76.11,8.2,8.191
2466,19/5/2022 12:23,27.49,-78.24,8.24,8.231
2467,19/5/2022 13:23,27.47,-81.77,8.3,8.291
2468,19/5/2022 14:23,27.37,-81.8,8.3,8.291
2469,19/5/2022 15:23,27.3,-83.3,8.33,8.321
2470,19/5/2022 16:23,27.27,-80.24,8.28,8.271
2471,19/5/2022 17:23,27.27,-70.16,8.1,8.091
2472,19/5/2022 18:23,27.15,-67.19,8.05,8.041
2473,19/5/2022 19:23,27.03,-67.56,8.06,8.051
2474,19/5/2022 20:23,26.98,-65.89,8.03,8.021
2475,19/5/2022 21:23,26.98,-66.58,8.04,8.031
2476,19/5/2022 22:23,26.98,-66.56,8.04,8.031
2477,19/5/2022 23:23,26.93,-67.22,8.05,8.041
2478,20/5/2022 0:23,26.95,-67.72,8.06,8.051
2479,20/5/2022 1:23,26.95,-67.61,8.06,8.051
2480,20/5/2022 2:23,26.93,-67.22,8.05,8.041
2481,20/5/2022 3:23,26.9,-66.91,8.05,8.041
2482,20/5/2022 4:23,26.83,-66.75,8.04,8.031
2483,20/5/2022 5:23,26.76,-65.3,8.02,8.011
2484,20/5/2022 6:23,26.63,-63.1,7.98,7.971
2485,20/5/2022 7:23,26.54,-62.88,7.98,7.971
2486,20/5/2022 8:23,26.56,-64.92,8.01,8.001
2487,20/5/2022 9:23,26.81,-69.74,8.09,8.081
2488,20/5/2022 10:23,27.05,-72.74,8.15,8.141
2489,20/5/2022 11:23,27,-72.91,8.15,8.141
2490,20/5/2022 12:23,27.08,-74.85,8.18,8.171
2491,20/5/2022 13:23,27.12,-76.86,8.22,8.211
2492,20/5/2022 14:23,27.12,-74.66,8.18,8.171
2493,20/5/2022 15:23,27.1,-75.33,8.19,8.181
2494,20/5/2022 16:23,27.05,-75.91,8.2,8.191
2495,20/5/2022 17:23,27.03,-68.91,8.08,8.071
2496,20/5/2022 18:23,27.12,-68.61,8.07,8.061
2497,20/5/2022 19:23,26.68,-70.42,8.11,8.101
2498,20/5/2022 20:23,26.81,-64.75,8.01,8.001
2499,20/5/2022 21:23,26.9,-66.46,8.04,8.031
2500,20/5/2022 22:23,26.85,-66.71,8.04,8.031
2501,20/5/2022 23:23,26.78,-67.39,8.05,8.041
2502,21/5/2022 0:23,26.81,-68.05,8.07,8.061
2503,21/5/2022 1:23,26.81,-68.24,8.07,8.061
2504,21/5/2022 2:23,26.83,-68.63,8.08,8.071
2505,21/5/2022 3:23,26.81,-68.46,8.07,8.061
2506,21/5/2022 4:23,26.78,-67.44,8.06,8.051
2507,21/5/2022 5:23,26.73,-67.38,8.05,8.041
2508,21/5/2022 6:23,26.66,-65.61,8.02,8.011
2509,21/5/2022 7:23,26.61,-65.03,8.01,8.001
2510,21/5/2022 8:23,26.56,-67.31,8.05,8.041
2511,21/5/2022 9:23,26.63,-71.53,8.13,8.121
2512,21/5/2022 10:23,26.85,-75.33,8.19,8.181
2513,21/5/2022 11:23,26.85,-72.71,8.15,8.141
2514,21/5/2022 12:23,26.93,-75.17,8.19,8.181
2515,21/5/2022 13:23,27,-76.44,8.21,8.201
2516,21/5/2022 14:23,27.22,-77.72,8.23,8.221
2517,21/5/2022 15:23,27.17,-78.05,8.24,8.231
2518,21/5/2022 16:23,27.1,-75.71,8.2,8.191
2519,21/5/2022 17:23,26.83,-71.74,8.13,8.121
2520,21/5/2022 18:23,26.49,-67.63,8.06,8.051
2521,21/5/2022 19:23,26.07,-64.6,8.01,8.001
2522,21/5/2022 20:23,25.93,-61.91,7.96,7.951
2523,21/5/2022 21:23,25.85,-60.56,7.94,7.931
2524,21/5/2022 22:23,25.83,-59.42,7.92,7.911
2525,21/5/2022 23:23,25.88,-60.22,7.93,7.921
2526,22/5/2022 0:23,26.05,-61.1,7.95,7.941
2527,22/5/2022 1:23,26.51,-66.24,8.04,8.031
2528,22/5/2022 2:23,26.61,-67.72,8.06,8.051
2529,22/5/2022 3:23,26.66,-68.92,8.08,8.071
2530,22/5/2022 4:23,26.63,-68.94,8.08,8.071
2531,22/5/2022 5:23,26.63,-68.88,8.08,8.071
2532,22/5/2022 6:23,26.59,-68.96,8.08,8.071
2533,22/5/2022 7:23,26.56,-68.22,8.07,8.061
2534,22/5/2022 8:23,26.54,-69.17,8.09,8.081
2535,22/5/2022 9:23,26.59,-72.24,8.14,8.131
2536,22/5/2022 10:23,26.68,-75.91,8.2,8.191
2537,22/5/2022 11:23,26.83,-76.86,8.22,8.211
2538,22/5/2022 12:23,26.83,-76.58,8.21,8.201
2539,22/5/2022 13:23,26.81,-76,8.2,8.191
2540,22/5/2022 14:23,26.85,-76.71,8.22,8.211
2541,22/5/2022 15:23,27.03,-76.39,8.21,8.201
2542,22/5/2022 16:23,26.76,-72.67,8.15,8.141
2543,22/5/2022 17:23,26.61,-70.27,8.1,8.091
2544,22/5/2022 18:23,26.49,-68.03,8.07,8.061
2545,22/5/2022 19:23,26.34,-66.36,8.04,8.031
2546,22/5/2022 20:23,26.15,-65.13,8.02,8.011
2547,22/5/2022 21:23,26,-63.83,8,7.991
2548,22/5/2022 22:23,26,-62.8,7.98,7.971
2549,22/5/2022 23:23,25.93,-62.56,7.97,7.961
2550,23/5/2022 0:23,26.12,-64.22,8,7.991
2551,23/5/2022 1:23,26.29,-65.67,8.03,8.021
2552,23/5/2022 2:23,26.49,-68.36,8.07,8.061
2553,23/5/2022 3:23,26.51,-68.49,8.07,8.061
2554,23/5/2022 4:23,26.44,-67.75,8.06,8.051
2555,23/5/2022 5:23,26.44,-68.88,8.08,8.071
2556,23/5/2022 6:23,26.44,-68.92,8.08,8.071
2557,23/5/2022 7:23,26.41,-68.72,8.08,8.071
2558,23/5/2022 8:23,26.44,-69.27,8.09,8.081
2559,23/5/2022 9:23,26.49,-71.41,8.13,8.121
2560,23/5/2022 10:23,26.56,-74.5,8.18,8.171
2561,23/5/2022 11:23,26.66,-76.91,8.22,8.211
2562,23/5/2022 12:23,26.56,-74.5,8.18,8.171
2563,23/5/2022 13:23,26.71,-78.46,8.25,8.241
2564,23/5/2022 14:23,26.88,-80.61,8.28,8.271
2565,23/5/2022 15:23,26.85,-76.74,8.22,8.211
2566,23/5/2022 16:23,26.76,-74.44,8.18,8.171
2567,23/5/2022 17:23,26.59,-70.16,8.1,8.091
2568,23/5/2022 18:23,26.46,-68.19,8.07,8.061
2569,23/5/2022 19:23,26.41,-67.11,8.05,8.041
2570,23/5/2022 20:23,26.34,-66.1,8.03,8.021
2571,23/5/2022 21:23,26.27,-64.49,8.01,8.001
2572,23/5/2022 22:23,26.19,-62.92,7.98,7.971
2573,23/5/2022 23:23,26.12,-61.99,7.96,7.951
2574,24/5/2022 0:23,26.17,-63.16,7.98,7.971
2575,24/5/2022 1:23,26.27,-66.05,8.03,8.021
2576,24/5/2022 2:23,26.19,-65.11,8.02,8.011
2577,24/5/2022 3:23,26.15,-63.99,8,7.991
2578,24/5/2022 4:23,26.29,-67.88,8.06,8.051
2579,24/5/2022 5:23,26.34,-69.39,8.09,8.081
2580,24/5/2022 6:23,26.32,-69.83,8.1,8.091
2581,24/5/2022 7:23,26.29,-70.08,8.1,8.091
2582,24/5/2022 8:23,26.29,-71.53,8.13,8.121
2583,24/5/2022 9:23,26.41,-75.94,8.2,8.191
2584,24/5/2022 10:23,26.54,-79.28,8.26,8.251
2585,24/5/2022 11:23,26.54,-81.13,8.29,8.281
2586,24/5/2022 12:23,26.49,-79.17,8.26,8.251
2587,24/5/2022 13:23,26.49,-80.22,8.28,8.271
2588,24/5/2022 14:23,26.46,-78.47,8.25,8.241
2589,24/5/2022 15:23,26.41,-75.05,8.19,8.181
2590,24/5/2022 16:23,26.54,-77.85,8.24,8.231
2591,24/5/2022 17:23,26.41,-72.02,8.14,8.131
2592,24/5/2022 18:23,26.27,-69.21,8.09,8.081
2593,24/5/2022 19:23,26.22,-68.81,8.08,8.071
2594,24/5/2022 20:23,26.17,-68.08,8.07,8.061
2595,24/5/2022 21:23,26.1,-67.16,8.05,8.041
2596,24/5/2022 22:23,26.02,-65.39,8.02,8.011
2597,24/5/2022 23:23,25.88,-63.86,8,7.991
2598,25/5/2022 0:23,25.83,-62.69,7.98,7.971
2599,25/5/2022 1:23,26.07,-66.72,8.05,8.041
2600,25/5/2022 2:23,25.98,-64.97,8.02,8.011
2601,25/5/2022 3:23,26.02,-67.25,8.05,8.041
2602,25/5/2022 4:23,26.1,-67.58,8.06,8.051
2603,25/5/2022 5:23,26.19,-68.63,8.08,8.071
2604,25/5/2022 6:23,26.24,-68.86,8.08,8.071
2605,25/5/2022 7:23,26.19,-69.38,8.09,8.081
2606,25/5/2022 8:23,26.19,-68.67,8.08,8.071
2607,25/5/2022 9:23,26.19,-69.58,8.09,8.081
2608,25/5/2022 10:23,26.19,-74.97,8.19,8.181
2609,25/5/2022 11:23,26.32,-81.25,8.3,8.291
2610,25/5/2022 12:23,26.44,-84.63,8.36,8.351
2611,25/5/2022 13:23,26.49,-84.57,8.35,8.341
2612,25/5/2022 14:23,26.56,-85.11,8.36,8.351
2613,25/5/2022 15:23,26.54,-79.5,8.27,8.261
2614,25/5/2022 16:23,26.46,-74.46,8.18,8.171
2615,25/5/2022 17:23,26.54,-72.8,8.15,8.141
2616,25/5/2022 18:23,26.27,-68.83,8.08,8.071
2617,25/5/2022 19:23,26.24,-68.14,8.07,8.061
2618,25/5/2022 20:23,26.24,-68.39,8.07,8.061
2619,25/5/2022 21:23,26.19,-67.97,8.07,8.061
2620,25/5/2022 22:23,26.12,-66.97,8.05,8.041
2621,25/5/2022 23:23,26,-65.47,8.02,8.011
2622,26/5/2022 0:23,25.83,-63.19,7.98,7.971
2623,26/5/2022 1:23,25.88,-63.44,7.99,7.981
2624,26/5/2022 2:23,26.02,-65.6,8.03,8.021
2625,26/5/2022 3:23,26.07,-66.61,8.04,8.031
2626,26/5/2022 4:23,26.12,-66.6,8.04,8.031
2627,26/5/2022 5:23,25.9,-64.16,8,7.991
2628,26/5/2022 6:23,26.05,-67.14,8.05,8.041
2629,26/5/2022 7:23,26.1,-68.94,8.08,8.071
2630,26/5/2022 8:23,26.19,-72.17,8.14,8.131
2631,26/5/2022 9:23,26.34,-75.83,8.2,8.191
2632,26/5/2022 10:23,26.66,-81.13,8.29,8.281
2633,26/5/2022 11:23,26.85,-86.63,8.39,8.381
2634,26/5/2022 12:23,26.63,-87.27,8.4,8.391
2635,26/5/2022 13:23,26.59,-87.33,8.4,8.391
2636,26/5/2022 14:23,26.59,-86.64,8.39,8.381
2637,26/5/2022 15:23,26.56,-84.86,8.36,8.351
2638,26/5/2022 16:23,26.37,-75.69,8.2,8.191
2639,26/5/2022 17:23,26.32,-68.36,8.07,8.061
2640,26/5/2022 18:23,26.32,-68.41,8.07,8.061
2641,26/5/2022 19:23,26.19,-67.53,8.06,8.051
2642,26/5/2022 20:23,26.17,-67.36,8.06,8.051
2643,26/5/2022 21:23,26.12,-67.27,8.05,8.041
2644,26/5/2022 22:23,26.07,-65.21,8.02,8.011
2645,26/5/2022 23:23,25.98,-64.3,8,7.991
2646,27/5/2022 0:23,25.85,-58.94,7.91,7.901
2647,27/5/2022 1:23,25.68,-58.52,7.9,7.891
2648,27/5/2022 2:23,25.56,-60.69,7.94,7.931
2649,27/5/2022 3:23,25.85,-63.67,7.99,7.981
2650,27/5/2022 4:23,25.93,-64.11,8,7.991
2651,27/5/2022 5:23,26,-66.47,8.04,8.031
2652,27/5/2022 6:23,26,-66.69,8.04,8.031
2653,27/5/2022 7:23,25.68,-65.35,8.02,8.011
2654,27/5/2022 8:23,25.95,-70.53,8.11,8.101
2655,27/5/2022 9:23,26.12,-74.94,8.19,8.181
2656,27/5/2022 10:23,26.41,-81.1,8.29,8.281
