----,
DateTime:,      2022/10/23, 18:38:42, 1666510722062,
PIF:,          -1327.06,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    1, 
S/N Ratio:,  2375.16,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
  180,    20485.8,    172.139,     878.294,      0.000,
  181,    21525.8,    172.388,     875.777,      0.000,
  182,    22618.3,    172.375,     875.148,      0.000,
  183,    23768.3,    172.339,     873.183,      0.000,
  184,    24975.8,    172.533,     870.812,      0.000,
  185,    26243.3,    172.178,     869.927,      0.000,
  186,    27575.8,    172.332,     869.251,      0.000,
  187,    28975.8,    172.401,     867.508,      0.000,
  188,    30445.8,    172.130,     867.339,      0.000,
  189,    31990.8,    172.400,     864.845,      0.000,
  190,    33613.3,    172.236,     864.096,      0.000,
  191,    35318.3,    172.268,     862.640,      0.000,
  192,    37108.3,    172.156,     861.318,      0.000,
  193,    38990.8,    172.110,     859.642,      0.000,
  194,    40968.3,    172.085,     858.247,      0.000,
  195,    43045.8,    172.437,     857.022,      0.000,
  196,    45228.3,    172.267,     856.303,      0.000,
  197,    47520.8,    172.224,     856.080,      0.000,
  198,    49928.3,    172.238,     853.360,      0.000,
  199,    52458.3,    172.387,     853.594,      0.000,
  200,    55115.8,    172.269,     851.241,      0.000,
  201,    57908.3,    172.234,     850.234,      0.000,
  202,    60843.3,    172.405,     850.307,      0.000,
  203,    63925.8,    172.330,     849.010,      0.000,
  204,    67163.3,    172.276,     848.296,      0.000,
  205,    70565.8,    172.284,     847.264,      0.000,
  206,    74140.8,    172.166,     845.782,      0.000,
  207,    77895.8,    172.246,     844.509,      0.000,
  208,    81840.8,    172.125,     844.766,      0.000,
  209,    85985.8,    172.244,     842.856,      0.000,
  210,    90340.8,    171.978,     842.903,      0.000,
  211,    94915.8,    172.264,     841.890,      0.000,
  212,    99723.3,    172.387,     842.141,      0.000,
  213,   104773.3,    172.319,     841.176,      0.000,
  214,   110078.3,    172.161,     840.601,      0.000,
  215,   115653.3,    172.320,     839.424,      0.000,
  216,   121508.3,    172.214,     839.564,      0.000,
  217,   127660.8,    172.097,     838.447,      0.000,
  218,   134125.8,    172.067,     838.360,      0.000,
  219,   140915.8,    172.071,     836.629,      0.000,
  220,   148050.8,    172.368,     836.429,      0.000,
  221,   155545.8,    172.223,     836.251,      0.000,
  222,   163420.8,    172.458,     835.930,      0.000,
  223,   171695.8,    172.378,     835.489,      0.000,
  224,   180388.3,    172.214,     834.308,      0.000,
  225,   189520.8,    172.228,     834.939,      0.000,
  226,   199115.8,    172.204,     833.902,      0.000,
  227,   209195.8,    172.085,     833.884,      0.000,
----,
DateTime:,      2022/10/23, 18:38:57, 1666510736924,
PIF:,          -1301.75,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,      10.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    1, 
S/N Ratio:,  2320.60,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    172.097,     922.653,      0.000,
    2,        3.3,    172.350,     933.773,      0.000,
    3,        5.8,    171.806,     944.919,      0.000,
    4,        8.3,    171.940,     948.031,      0.000,
    5,       10.8,    172.051,     958.750,      0.000,
    6,       13.3,    172.022,     968.820,      0.000,
    7,       15.8,    172.136,     979.256,      0.000,
    8,       18.3,    172.219,     989.376,      0.000,
    9,       20.8,    172.200,    1001.328,      0.000,
   10,       23.3,    172.241,    1011.998,      0.000,
   11,       25.8,    172.390,    1022.702,      0.000,
   12,       28.3,    172.198,    1033.855,      0.000,
   13,       30.8,    172.199,    1044.622,      0.000,
   14,       33.3,    172.122,    1055.997,      0.000,
   15,       35.8,    172.353,    1065.649,      0.000,
   16,       38.3,    172.195,    1076.559,      0.000,
   17,       40.8,    172.314,    1087.668,      0.000,
   18,       43.3,    172.414,    1096.914,      0.000,
   19,       45.8,    172.493,    1106.865,      0.000,
   20,       48.3,    172.389,    1115.972,      0.000,
   21,       50.8,    172.473,    1125.364,      0.000,
   22,       53.3,    172.420,    1134.042,      0.000,
   23,       55.8,    172.340,    1143.438,      0.000,
   24,       58.3,    172.297,    1152.562,      0.000,
   25,       60.8,    172.415,    1160.843,      0.000,
   26,       63.3,    172.413,    1169.045,      0.000,
   27,       65.8,    172.418,    1176.788,      0.000,
   28,       68.3,    172.488,    1185.583,      0.000,
   29,       70.8,    172.305,    1192.633,      0.000,
   30,       73.3,    172.372,    1200.072,      0.000,
   31,       75.8,    172.366,    1208.720,      0.000,
   32,       78.3,    172.404,    1213.547,      0.000,
   33,       80.8,    172.149,    1220.668,      0.000,
   34,       83.3,    172.416,    1227.019,      0.000,
   35,       85.8,    172.347,    1235.206,      0.000,
   36,       88.3,    172.373,    1240.176,      0.000,
   37,       90.8,    172.310,    1246.433,      0.000,
   38,       93.3,    172.261,    1251.932,      0.000,
   39,       95.8,    172.322,    1258.340,      0.000,
   40,       98.3,    172.263,    1263.447,      0.000,
   41,      100.8,    172.243,    1269.162,      0.000,
   42,      103.3,    172.296,    1274.403,      0.000,
   43,      105.8,    172.237,    1280.104,      0.000,
   44,      108.3,    172.256,    1284.077,      0.000,
   45,      110.8,    172.180,    1289.189,      0.000,
   46,      113.3,    172.316,    1293.325,      0.000,
   47,      115.8,    172.204,    1298.725,      0.000,
   48,      118.3,    172.257,    1302.144,      0.000,
   49,      120.8,    172.256,    1307.675,      0.000,
   50,      123.3,    171.969,    1313.089,      0.000,
   51,      125.8,    172.271,    1316.038,      0.000,
   52,      128.3,    172.155,    1319.981,      0.000,
   53,      130.8,    172.165,    1323.085,      0.000,
   54,      133.3,    172.094,    1328.345,      0.000,
   55,      135.8,    172.107,    1331.978,      0.000,
   56,      138.3,    172.084,    1334.917,      0.000,
   57,      140.8,    172.185,    1339.312,      0.000,
   58,      143.3,    172.182,    1342.319,      0.000,
   59,      145.8,    172.106,    1344.962,      0.000,
   60,      148.3,    172.175,    1348.703,      0.000,
   61,      150.8,    172.183,    1352.091,      0.000,
   62,      153.3,    172.102,    1355.521,      0.000,
   63,      155.8,    171.989,    1356.979,      0.000,
   64,      158.3,    172.124,    1360.938,      0.000,
   65,      160.8,    172.075,    1364.814,      0.000,
   66,      163.3,    172.139,    1367.117,      0.000,
   67,      165.8,    172.089,    1370.231,      0.000,
   68,      168.3,    172.032,    1372.164,      0.000,
   69,      170.8,    171.963,    1376.545,      0.000,
   70,      173.3,    171.954,    1378.519,      0.000,
   71,      175.8,    172.094,    1379.918,      0.000,
   72,      178.3,    172.008,    1382.474,      0.000,
   73,      180.8,    171.970,    1385.082,      0.000,
   74,      183.3,    172.064,    1387.340,      0.000,
   75,      185.8,    171.960,    1389.153,      0.000,
   76,      188.3,    171.969,    1392.438,      0.000,
   77,      190.8,    172.134,    1394.674,      0.000,
   78,      193.3,    172.023,    1396.275,      0.000,
   79,      195.8,    172.208,    1398.169,      0.000,
   80,      198.3,    171.955,    1402.009,      0.000,
   81,      200.8,    172.011,    1403.212,      0.000,
   82,      203.3,    171.940,    1404.678,      0.000,
   83,      205.8,    171.920,    1406.824,      0.000,
   84,      208.3,    172.045,    1409.237,      0.000,
   85,      210.8,    171.883,    1410.823,      0.000,
   86,      213.3,    171.944,    1411.902,      0.000,
   87,      215.8,    172.006,    1415.187,      0.000,
   88,      218.3,    171.872,    1415.713,      0.000,
   89,      220.8,    171.928,    1419.336,      0.000,
   90,      223.3,    171.935,    1419.337,      0.000,
   91,      225.8,    171.952,    1421.377,      0.000,
   92,      228.3,    171.864,    1423.383,      0.000,
   93,      230.8,    171.841,    1425.516,      0.000,
   94,      233.3,    171.952,    1426.753,      0.000,
   95,      235.8,    171.796,    1428.864,      0.000,
   96,      238.3,    171.849,    1429.761,      0.000,
   97,      240.8,    171.941,    1431.422,      0.000,
   98,      243.3,    171.717,    1433.008,      0.000,
   99,      245.8,    171.879,    1434.643,      0.000,
  100,      250.8,    171.066,    1438.351,      0.000,
  101,      273.3,    171.699,    1438.143,      0.000,
  102,      295.8,    171.902,    1419.422,      0.000,
  103,      318.3,    171.819,    1400.845,      0.000,
  104,      343.3,    171.843,    1381.485,      0.000,
  105,      368.3,    171.797,    1363.260,      0.000,
  106,      395.8,    171.851,    1346.031,      0.000,
  107,      423.3,    171.847,    1329.644,      0.000,
  108,      453.3,    171.879,    1314.438,      0.000,
  109,      483.3,    171.825,    1301.240,      0.000,
  110,      515.8,    171.768,    1287.604,      0.000,
  111,      550.8,    171.723,    1275.973,      0.000,
  112,      585.8,    171.734,    1264.972,      0.000,
  113,      623.3,    171.806,    1255.118,      0.000,
  114,      663.3,    171.825,    1244.554,      0.000,
  115,      705.8,    171.698,    1234.214,      0.000,
  116,      748.3,    171.757,    1226.164,      0.000,
  117,      793.3,    171.576,    1216.125,      0.000,
  118,      840.8,    171.763,    1209.333,      0.000,
  119,      890.8,    171.559,    1202.081,      0.000,
  120,      943.3,    171.601,    1194.154,      0.000,
  121,      998.3,    171.687,    1187.468,      0.000,
  122,     1055.8,    171.509,    1180.342,      0.000,
  123,     1115.8,    171.643,    1174.572,      0.000,
  124,     1178.3,    171.702,    1166.621,      0.000,
  125,     1245.8,    171.619,    1160.293,      0.000,
  126,     1315.8,    171.516,    1153.963,      0.000,
  127,     1388.3,    171.692,    1148.084,      0.000,
  128,     1465.8,    171.495,    1142.376,      0.000,
  129,     1545.8,    171.652,    1135.577,      0.000,
  130,     1630.8,    171.617,    1129.975,      0.000,
  131,     1720.8,    171.708,    1125.046,      0.000,
  132,     1815.8,    171.704,    1118.366,      0.000,
  133,     1913.3,    171.668,    1113.356,      0.000,
  134,     2015.8,    171.645,    1108.381,      0.000,
  135,     2123.3,    171.585,    1103.284,      0.000,
  136,     2238.3,    171.703,    1097.971,      0.000,
  137,     2358.3,    171.716,    1092.082,      0.000,
  138,     2483.3,    171.929,    1089.199,      0.000,
  139,     2615.8,    171.908,    1082.191,      0.000,
  140,     2753.3,    171.632,    1079.185,      0.000,
  141,     2898.3,    171.769,    1074.087,      0.000,
  142,     3050.8,    171.709,    1068.911,      0.000,
  143,     3210.8,    171.813,    1065.947,      0.000,
  144,     3378.3,    171.712,    1062.669,      0.000,
  145,     3555.8,    171.908,    1057.487,      0.000,
  146,     3740.8,    172.135,    1054.075,      0.000,
  147,     3935.8,    172.177,    1049.163,      0.000,
  148,     4140.8,    171.998,    1044.937,      0.000,
  149,     4355.8,    171.916,    1041.565,      0.000,
  150,     4580.8,    172.176,    1038.672,      0.000,
  151,     4818.3,    172.019,    1034.165,      0.000,
  152,     5068.3,    172.141,    1031.249,      0.000,
  153,     5330.8,    172.221,    1027.981,      0.000,
  154,     5605.8,    171.960,    1025.420,      0.000,
  155,     5895.8,    172.296,    1021.626,      0.000,
  156,     6200.8,    172.130,    1018.531,      0.000,
  157,     6520.8,    172.215,    1014.620,      0.000,
  158,     6855.8,    172.226,    1013.055,      0.000,
  159,     7208.3,    172.160,    1008.560,      0.000,
  160,     7578.3,    172.229,    1005.785,      0.000,
  161,     7965.8,    172.235,    1004.061,      0.000,
  162,     8373.3,    172.198,    1001.097,      0.000,
  163,     8800.8,    172.139,     998.162,      0.000,
  164,     9250.8,    172.266,     995.169,      0.000,
  165,     9723.3,    172.334,     992.416,      0.000,
  166,    10220.8,    172.318,     989.442,      0.000,
  167,    10743.3,    172.404,     988.293,      0.000,
  168,    11290.8,    172.300,     986.353,      0.000,
  169,    11865.8,    172.262,     983.206,      0.000,
  170,    12470.8,    172.221,     979.568,      0.000,
  171,    13105.8,    172.135,     978.432,      0.000,
  172,    13773.3,    172.304,     974.779,      0.000,
  173,    14475.8,    172.198,     973.007,      0.000,
  174,    15213.3,    172.128,     970.402,      0.000,
  175,    15988.3,    172.195,     969.674,      0.000,
  176,    16800.8,    172.394,     965.794,      0.000,
  177,    17655.8,    172.239,     964.968,      0.000,
  178,    18553.3,    172.131,     963.701,      0.000,
  179,    19495.8,    172.444,     961.533,      0.000,
  180,    20485.8,    172.212,     958.801,      0.000,
  181,    21525.8,    172.396,     956.446,      0.000,
  182,    22618.3,    172.305,     955.257,      0.000,
  183,    23768.3,    172.347,     953.814,      0.000,
  184,    24975.8,    172.229,     952.316,      0.000,
  185,    26243.3,    172.315,     949.854,      0.000,
  186,    27575.8,    172.210,     949.798,      0.000,
  187,    28975.8,    172.289,     948.143,      0.000,
  188,    30445.8,    172.249,     945.816,      0.000,
  189,    31990.8,    172.296,     944.708,      0.000,
  190,    33613.3,    172.370,     943.033,      0.000,
  191,    35318.3,    172.214,     943.113,      0.000,
  192,    37108.3,    172.264,     941.337,      0.000,
  193,    38990.8,    172.345,     939.093,      0.000,
  194,    40968.3,    172.237,     938.657,      0.000,
  195,    43045.8,    172.317,     936.691,      0.000,
  196,    45228.3,    172.100,     937.180,      0.000,
  197,    47520.8,    172.234,     935.455,      0.000,
  198,    49928.3,    172.436,     934.879,      0.000,
  199,    52458.3,    172.290,     934.448,      0.000,
  200,    55115.8,    172.209,     933.452,      0.000,
  201,    57908.3,    172.356,     931.583,      0.000,
  202,    60843.3,    172.248,     931.248,      0.000,
  203,    63925.8,    172.042,     929.669,      0.000,
  204,    67163.3,    172.280,     930.781,      0.000,
  205,    70565.8,    172.336,     928.965,      0.000,
  206,    74140.8,    172.226,     928.128,      0.000,
  207,    77895.8,    172.092,     928.228,      0.000,
  208,    81840.8,    172.256,     927.310,      0.000,
  209,    85985.8,    172.118,     927.386,      0.000,
  210,    90340.8,    172.173,     925.341,      0.000,
  211,    94915.8,    172.306,     925.419,      0.000,
  212,    99723.3,    172.250,     925.132,      0.000,
  213,   104773.3,    172.254,     924.139,      0.000,
  214,   110078.3,    172.144,     925.405,      0.000,
  215,   115653.3,    172.279,     924.669,      0.000,
  216,   121508.3,    172.316,     925.140,      0.000,
  217,   127660.8,    172.130,     924.213,      0.000,
  218,   134125.8,    172.151,     924.306,      0.000,
  219,   140915.8,    172.214,     923.700,      0.000,
  220,   148050.8,    172.199,     924.167,      0.000,
  221,   155545.8,    172.250,     923.817,      0.000,
  222,   163420.8,    172.188,     923.235,      0.000,
  223,   171695.8,    172.273,     923.329,      0.000,
  224,   180388.3,    172.304,     923.299,      0.000,
  225,   189520.8,    172.123,     921.876,      0.000,
  226,   199115.8,    172.211,     922.221,      0.000,
  227,   209195.8,    172.111,     923.161,      0.000,
----,
DateTime:,      2022/10/23, 18:39:09, 1666510749564,
PIF:,          -1297.98,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,      10.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           1,    1, 
S/N Ratio:,  2836.84,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    172.236,     933.062,      0.000,
    2,        3.3,    172.390,     944.480,      0.000,
    3,        5.8,    171.684,     955.928,      0.000,
    4,        8.3,    171.818,     959.611,      0.000,
    5,       10.8,    171.994,     968.100,      0.000,
    6,       13.3,    172.030,     980.051,      0.000,
    7,       15.8,    172.242,     991.233,      0.000,
    8,       18.3,    172.324,    1001.736,      0.000,
    9,       20.8,    172.208,    1012.350,      0.000,
   10,       23.3,    172.087,    1023.613,      0.000,
   11,       25.8,    172.235,    1034.287,      0.000,
   12,       28.3,    172.271,    1045.409,      0.000,
   13,       30.8,    172.207,    1057.458,      0.000,
   14,       33.3,    172.260,    1067.268,      0.000,
   15,       35.8,    172.362,    1078.135,      0.000,
   16,       38.3,    172.268,    1088.440,      0.000,
   17,       40.8,    172.193,    1098.987,      0.000,
   18,       43.3,    172.292,    1109.250,      0.000,
   19,       45.8,    172.339,    1119.678,      0.000,
   20,       48.3,    172.364,    1129.060,      0.000,
   21,       50.8,    172.481,    1138.481,      0.000,
   22,       53.3,    172.266,    1148.046,      0.000,
   23,       55.8,    172.348,    1157.180,      0.000,
   24,       58.3,    172.208,    1166.090,      0.000,
   25,       60.8,    172.358,    1174.287,      0.000,
   26,       63.3,    172.584,    1183.170,      0.000,
   27,       65.8,    172.232,    1191.341,      0.000,
   28,       68.3,    172.366,    1199.825,      0.000,
   29,       70.8,    172.378,    1206.810,      0.000,
   30,       73.3,    172.315,    1215.154,      0.000,
   31,       75.8,    172.309,    1222.960,      0.000,
   32,       78.3,    172.380,    1230.399,      0.000,
   33,       80.8,    172.190,    1236.644,      0.000,
   34,       83.3,    172.360,    1243.552,      0.000,
   35,       85.8,    172.420,    1249.909,      0.000,
   36,       88.3,    172.348,    1255.537,      0.000,
   37,       90.8,    172.318,    1262.968,      0.000,
   38,       93.3,    172.367,    1269.236,      0.000,
   39,       95.8,    172.297,    1275.316,      0.000,
   40,       98.3,    172.303,    1279.901,      0.000,
   41,      100.8,    172.219,    1286.072,      0.000,
   42,      103.3,    172.401,    1291.446,      0.000,
   43,      105.8,    172.213,    1296.632,      0.000,
   44,      108.3,    172.329,    1301.711,      0.000,
   45,      110.8,    172.447,    1307.626,      0.000,
   46,      113.3,    172.227,    1312.459,      0.000,
   47,      115.8,    172.180,    1317.500,      0.000,
   48,      118.3,    172.168,    1322.107,      0.000,
   49,      120.8,    172.199,    1325.819,      0.000,
   50,      123.3,    172.171,    1331.290,      0.000,
   51,      125.8,    172.215,    1334.375,      0.000,
   52,      128.3,    172.292,    1339.014,      0.000,
   53,      130.8,    172.238,    1342.419,      0.000,
   54,      133.3,    172.199,    1346.782,      0.000,
