Source DataFile                                                                                                                ,      DATE,     TIME,       Time__mSec,     PIF,        Lon,         Lat, GPS_stat,    LEDSel,  Light_1, Light_2, Light_3, Light_4, Light_5, Light_6,      ChiSq,        Fo,         Fm,         Fv,   Fv/Fm,   Fv/Fo,      Sig,       p,      fmPQ, PQP_Size, Alp1QA,   Tau1QA, Alp2QA,   Tau2QA, Alp3QA,   Tau3QA, Cx    ,   TauQx , Alp1PQ,   Tau1PQ, Alp2PQ,   Tau2PQ, Alp3PQ,   Tau3PQ,      ETR,    Alpha,       Ek,     Pmax,   carQ,      carQt,    p680Q,    p680Qt, S/N_RAT,   fQB  ,   PAR_3,   PAR_4,   PAR_5,   PAR_6, TPQ_PSI,  QBP_Size, 
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:01:13,    1666512073722,  748.16,     0.0000,      0.0000,  NO DATA,    '01000,    50.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.877,   604.304,   1083.430,    479.126,  0.4422,  0.7929,   158.76,  0.2000,     0.000,    3.213,  0.000,      357,  0.000,      728,  0.000,     2697, 0.0184,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.508,   905.85,   460.11,  0.195,      20.00,    0.000,    600.00, 1952.82,   0.000,     0.0,     0.0,     0.0,     0.0,     840,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:01:28,    1666512088490,  785.44,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     19.159,   621.727,   1068.924,    447.197,  0.4184,  0.7193,   159.28,  0.2000,     0.000,    3.265,  0.000,      335,  0.000,      548,  0.000,     2697, 0.0252,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.529,  1013.95,   536.63,  0.197,      20.00,    0.000,    600.00, 2475.06,   0.000,     0.0,     0.0,     0.0,     0.0,     826,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:01:41,    1666512101142,  784.31,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     19.619,   616.191,   1066.539,    450.348,  0.4223,  0.7309,   157.88,  0.2000,     0.000,    3.134,  0.000,      336,  0.000,      562,  0.000,     2442, 0.0240,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.527,  1039.89,   548.51,  0.196,      20.00,    0.000,    600.00, 2483.43,   0.000,     0.0,     0.0,     0.0,     0.0,     779,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:01:53,    1666512113772,  783.25,     0.0000,      0.0000,  NO DATA,    '01000,   100.00,    0.00,    0.00,    0.00,    0.00,    0.00,     19.279,   613.328,   1062.207,    448.878,  0.4226,  0.7319,   156.79,  0.2000,     0.000,    3.114,  0.000,      338,  0.000,      567,  0.000,     2409, 0.0236,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.524,  1045.81,   548.35,  0.194,      20.00,    0.000,    600.00, 2538.66,   0.000,     0.0,     0.0,     0.0,     0.0,     774,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:02:08,    1666512128554,  818.85,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.091,   625.730,   1049.581,    423.851,  0.4038,  0.6774,   158.04,  0.2000,     0.000,    3.392,  0.000,      326,  0.000,      485,  0.000,     2636, 0.0279,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.549,  1095.26,   601.75,  0.195,      20.00,    0.000,    600.00, 1938.16,   0.000,     0.0,     0.0,     0.0,     0.0,     777,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:02:21,    1666512141179,  817.65,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     16.966,   621.306,   1048.061,    426.755,  0.4072,  0.6869,   156.73,  0.2000,     0.000,    3.331,  0.000,      325,  0.000,      495,  0.000,     2556, 0.0265,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.549,  1106.13,   607.38,  0.196,      20.00,    0.000,    600.00, 2359.82,   0.000,     0.0,     0.0,     0.0,     0.0,     767,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:02:33,    1666512153815,  814.72,     0.0000,      0.0000,  NO DATA,    '01000,   150.00,    0.00,    0.00,    0.00,    0.00,    0.00,     17.657,   618.764,   1043.786,    425.023,  0.4072,  0.6869,   155.80,  0.2000,     0.000,    3.164,  0.000,      327,  0.000,      484,  0.000,     2290, 0.0277,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.541,  1145.48,   620.08,  0.191,      20.00,    0.000,    600.00, 2501.54,   0.000,     0.0,     0.0,     0.0,     0.0,     724,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:02:48,    1666512168547,  890.61,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.641,   654.270,   1038.953,    384.683,  0.3703,  0.5880,   153.02,  0.2000,     0.000,    3.795,  0.000,      320,  0.000,      480,  0.000,     3786, 0.0301,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.605,  1018.86,   616.92,  0.195,      20.00,    0.000,    600.00, 2283.13,   0.000,     0.0,     0.0,     0.0,     0.0,     998,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:03:01,    1666512181210,  889.76,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.736,   652.273,   1043.772,    391.499,  0.3751,  0.6002,   153.74,  0.2000,     0.000,    3.657,  0.000,      318,  0.000,      462,  0.000,     3199, 0.0294,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.597,  1091.61,   652.04,  0.194,      20.00,    0.000,    600.00, 2058.43,   0.000,     0.0,     0.0,     0.0,     0.0,     875,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:03:14,    1666512193851,  887.07,     0.0000,      0.0000,  NO DATA,    '01000,   250.00,    0.00,    0.00,    0.00,    0.00,    0.00,     14.033,   646.575,   1037.757,    391.182,  0.3769,  0.6050,   154.13,  0.2000,     0.000,    3.665,  0.000,      318,  0.000,      458,  0.000,     3015, 0.0297,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.594,  1123.42,   667.46,  0.192,      20.00,    0.000,    600.00, 2265.20,   0.000,     0.0,     0.0,     0.0,     0.0,     823,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:03:28,    1666512208602, 1063.28,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.435,   730.957,   1051.194,    320.237,  0.3046,  0.4381,   147.10,  0.2000,     0.000,    3.518,  0.000,      334,  0.000,      596,  0.000,     5929, 0.0344,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.866,   749.16,   648.85,  0.181,      20.00,    0.000,    600.00, 2188.16,   0.000,     0.0,     0.0,     0.0,     0.0,    1685,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:03:41,    1666512221357, 1043.60,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     19.537,   706.626,   1028.326,    321.699,  0.3128,  0.4553,   148.39,  0.2000,     0.000,    3.716,  0.000,      330,  0.000,      540,  0.000,     5119, 0.0327,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.815,   855.30,   696.81,  0.178,      20.00,    0.000,    600.00, 2898.79,   0.000,     0.0,     0.0,     0.0,     0.0,    1378,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:03:54,    1666512234061, 1023.91,     0.0000,      0.0000,  NO DATA,    '01000,   500.00,    0.00,    0.00,    0.00,    0.00,    0.00,     13.724,   686.048,   1009.801,    323.753,  0.3206,  0.4719,   149.14,  0.2000,     0.000,    3.784,  0.000,      321,  0.000,      487,  0.000,     4236, 0.0336,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.765,   981.65,   750.80,  0.181,      20.00,    0.000,    600.00, 2371.30,   0.000,     0.0,     0.0,     0.0,     0.0,    1120,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:04:09,    1666512248841, 1180.47,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,     15.223,   733.646,   1009.666,    276.020,  0.2734,  0.3762,   143.59,  0.2000,     0.000,    3.407,  0.000,      333,  0.000,      603,  0.000,     6035, 0.0348,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.051,   744.58,   782.37,  0.172,      20.00,    0.000,    600.00, 2723.22,   0.000,     0.0,     0.0,     0.0,     0.0,    1771,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:04:21,    1666512261558, 1161.16,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,     11.091,   702.666,    970.828,    268.161,  0.2762,  0.3816,   142.57,  0.2000,     0.000,    3.577,  0.000,      328,  0.000,      565,  0.000,     5501, 0.0354,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.974,   830.71,   809.00,  0.170,      20.00,    0.000,    600.00, 2273.71,   0.000,     0.0,     0.0,     0.0,     0.0,    1538,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:04:34,    1666512274274, 1146.15,     0.0000,      0.0000,  NO DATA,    '01000,   750.00,    0.00,    0.00,    0.00,    0.00,    0.00,      9.052,   676.169,    933.598,    257.429,  0.2757,  0.3807,   140.46,  0.2000,     0.000,    3.616,  0.000,      331,  0.000,      539,  0.000,     5427, 0.0331,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.942,   862.21,   812.04,  0.165,      20.00,    0.000,    600.00, 2071.64,   0.000,     0.0,     0.0,     0.0,     0.0,    1501,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:04:49,    1666512289062, 1269.53,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      9.160,   691.182,    915.039,    223.857,  0.2446,  0.3239,   135.70,  0.2000,     0.000,    3.345,  0.000,      339,  0.000,      592,  0.000,     5954, 0.0365,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.124,   787.40,   884.70,  0.161,      20.00,    0.000,    600.00, 2258.03,   0.000,     0.0,     0.0,     0.0,     0.0,    1780,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:05:01,    1666512301743, 1238.89,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      7.026,   661.675,    880.387,    218.712,  0.2484,  0.3305,   134.27,  0.2000,     0.000,    3.443,  0.000,      329,  0.000,      549,  0.000,     5237, 0.0369,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.026,   894.71,   917.78,  0.163,      20.00,    0.000,    600.00, 1926.73,   0.000,     0.0,     0.0,     0.0,     0.0,    1521,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:05:14,    1666512314470, 1224.75,     0.0000,      0.0000,  NO DATA,    '01000,  1000.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.303,   640.732,    852.529,    211.797,  0.2484,  0.3306,   132.77,  0.2000,     0.000,    3.497,  0.000,      330,  0.000,      534,  0.000,     5285, 0.0356,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.006,   913.96,   919.74,  0.163,      20.00,    0.000,    600.00, 2063.97,   0.000,     0.0,     0.0,     0.0,     0.0,    1511,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:05:29,    1666512329247, 1354.15,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      9.441,   654.997,    840.971,    185.974,  0.2211,  0.2839,   128.02,  0.2000,     0.000,    3.318,  0.000,      335,  0.000,      603,  0.000,     6046, 0.0377,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.171,   824.11,   964.89,  0.155,      20.00,    0.000,    600.00, 2212.44,   0.000,     0.0,     0.0,     0.0,     0.0,    1822,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:05:42,    1666512341950, 1318.07,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      5.197,   624.117,    802.497,    178.380,  0.2223,  0.2858,   125.20,  0.2000,     0.000,    3.461,  0.000,      333,  0.000,      561,  0.000,     5590, 0.0388,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    1.066,   922.86,   983.50,  0.155,      20.00,    0.000,    600.00, 1613.99,   0.000,     0.0,     0.0,     0.0,     0.0,    1615,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:05:54,    1666512354676, 1297.93,     0.0000,      0.0000,  NO DATA,    '01000,  1250.00,    0.00,    0.00,    0.00,    0.00,    0.00,      8.110,   607.925,    781.399,    173.474,  0.2220,  0.2854,   123.21,  0.2000,     0.000,    3.473,  0.000,      335,  0.000,      521,  0.000,     5148, 0.0393,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.992,  1001.04,   992.86,  0.154,      20.00,    0.000,    600.00, 2083.33,   0.000,     0.0,     0.0,     0.0,     0.0,    1482,    2.0000,
C:\LIFT\DATA\Chiara Oct 2022\131_data.csv                                                                                      ,2022/10/23, 19:06:09,    1666512369496,  708.15,     0.0000,      0.0000,  NO DATA,    '01000,     0.00,    0.00,    0.00,    0.00,    0.00,    0.00,     12.937,   434.433,    774.444,    340.011,  0.4390,  0.7827,   145.65,  0.2000,     0.000,    5.655,  0.000,      280,  0.000,      709,  0.000,     6400, 0.0435,   300000,  0.000,        0,  0.000,        0,  0.000,        0,    0.000,    0.405,   940.04,   381.08,  0.170,      20.00,    0.000,    600.00, 1787.01,   0.000,     0.0,     0.0,     0.0,     0.0,    1132,    2.0000,
