----,
DateTime:,      2022/10/23, 13:41:03, 1666492863227,
PIF:,            693.74,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,       0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           2,    1, 
S/N Ratio:,  2612.32,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
   61,      150.8,    172.204,    1066.910,      0.000,
   62,      153.3,    172.090,    1069.738,      0.000,
   63,      155.8,    172.172,    1071.481,      0.000,
   64,      158.3,    172.015,    1072.443,      0.000,
   65,      160.8,    172.226,    1075.070,      0.000,
   66,      163.3,    172.192,    1077.151,      0.000,
   67,      165.8,    172.240,    1079.459,      0.000,
   68,      168.3,    172.085,    1080.697,      0.000,
   69,      170.8,    171.951,    1082.282,      0.000,
   70,      173.3,    172.072,    1084.306,      0.000,
   71,      175.8,    172.082,    1086.117,      0.000,
   72,      178.3,    171.964,    1087.430,      0.000,
   73,      180.8,    172.121,    1088.781,      0.000,
   74,      183.3,    172.117,    1091.455,      0.000,
   75,      185.8,    172.143,    1091.657,      0.000,
   76,      188.3,    172.184,    1094.357,      0.000,
   77,      190.8,    172.058,    1095.745,      0.000,
   78,      193.3,    172.109,    1096.958,      0.000,
   79,      195.8,    172.068,    1098.188,      0.000,
   80,      198.3,    171.976,    1099.516,      0.000,
   81,      200.8,    172.097,    1101.426,      0.000,
   82,      203.3,    171.961,    1103.178,      0.000,
   83,      205.8,    171.876,    1104.074,      0.000,
   84,      208.3,    171.937,    1105.314,      0.000,
   85,      210.8,    171.968,    1106.607,      0.000,
   86,      213.3,    171.997,    1107.732,      0.000,
   87,      215.8,    171.930,    1109.229,      0.000,
   88,      218.3,    172.152,    1110.272,      0.000,
   89,      220.8,    172.079,    1112.003,      0.000,
   90,      223.3,    171.924,    1112.792,      0.000,
   91,      225.8,    172.006,    1113.847,      0.000,
   92,      228.3,    171.950,    1115.101,      0.000,
   93,      230.8,    171.894,    1116.778,      0.000,
   94,      233.3,    172.038,    1116.895,      0.000,
   95,      235.8,    171.946,    1119.420,      0.000,
   96,      238.3,    171.935,    1120.235,      0.000,
   97,      240.8,    171.930,    1120.324,      0.000,
   98,      243.3,    171.997,    1121.443,      0.000,
   99,      245.8,    171.770,    1123.692,      0.000,
  100,      250.8,    171.117,    1125.236,      0.000,
  101,      273.3,    171.748,    1126.672,      0.000,
  102,      295.8,    171.882,    1115.250,      0.000,
  103,      318.3,    171.800,    1105.131,      0.000,
  104,      343.3,    171.763,    1091.682,      0.000,
  105,      368.3,    171.683,    1081.245,      0.000,
  106,      395.8,    171.711,    1069.371,      0.000,
  107,      423.3,    171.612,    1058.862,      0.000,
  108,      453.3,    171.674,    1049.492,      0.000,
  109,      483.3,    171.814,    1039.878,      0.000,
  110,      515.8,    171.826,    1031.123,      0.000,
  111,      550.8,    171.781,    1023.761,      0.000,
  112,      585.8,    171.728,    1016.524,      0.000,
  113,      623.3,    171.701,    1009.323,      0.000,
  114,      663.3,    171.658,    1002.244,      0.000,
  115,      705.8,    171.599,     995.446,      0.000,
  116,      748.3,    171.689,     990.282,      0.000,
  117,      793.3,    171.705,     984.174,      0.000,
  118,      840.8,    171.568,     980.041,      0.000,
  119,      890.8,    171.658,     974.127,      0.000,
  120,      943.3,    171.570,     969.452,      0.000,
  121,      998.3,    171.560,     964.202,      0.000,
  122,     1055.8,    171.641,     959.964,      0.000,
  123,     1115.8,    171.647,     954.897,      0.000,
  124,     1178.3,    171.646,     951.173,      0.000,
  125,     1245.8,    171.503,     946.318,      0.000,
  126,     1315.8,    171.563,     941.577,      0.000,
  127,     1388.3,    171.448,     937.647,      0.000,
  128,     1465.8,    171.645,     933.462,      0.000,
  129,     1545.8,    171.642,     929.113,      0.000,
  130,     1630.8,    171.640,     925.721,      0.000,
  131,     1720.8,    171.665,     921.558,      0.000,
  132,     1815.8,    171.763,     917.337,      0.000,
  133,     1913.3,    171.696,     914.397,      0.000,
  134,     2015.8,    171.642,     910.839,      0.000,
  135,     2123.3,    171.678,     906.509,      0.000,
  136,     2238.3,    171.637,     902.668,      0.000,
  137,     2358.3,    171.685,     899.688,      0.000,
  138,     2483.3,    171.804,     895.348,      0.000,
  139,     2615.8,    171.783,     891.787,      0.000,
  140,     2753.3,    171.672,     888.677,      0.000,
  141,     2898.3,    171.615,     886.178,      0.000,
  142,     3050.8,    171.788,     882.925,      0.000,
  143,     3210.8,    171.666,     879.419,      0.000,
  144,     3378.3,    171.790,     876.994,      0.000,
  145,     3555.8,    171.724,     874.210,      0.000,
  146,     3740.8,    171.947,     871.681,      0.000,
  147,     3935.8,    171.987,     869.441,      0.000,
  148,     4140.8,    172.106,     866.524,      0.000,
  149,     4355.8,    172.157,     863.411,      0.000,
  150,     4580.8,    172.121,     860.744,      0.000,
  151,     4818.3,    171.932,     858.952,      0.000,
  152,     5068.3,    172.117,     856.745,      0.000,
  153,     5330.8,    172.098,     854.717,      0.000,
  154,     5605.8,    172.163,     852.552,      0.000,
  155,     5895.8,    172.302,     849.838,      0.000,
  156,     6200.8,    172.333,     848.871,      0.000,
  157,     6520.8,    172.256,     846.521,      0.000,
  158,     6855.8,    172.237,     844.873,      0.000,
  159,     7208.3,    172.175,     843.365,      0.000,
  160,     7578.3,    172.279,     841.617,      0.000,
  161,     7965.8,    172.089,     840.732,      0.000,
  162,     8373.3,    172.215,     839.054,      0.000,
  163,     8800.8,    172.181,     837.242,      0.000,
  164,     9250.8,    172.297,     835.774,      0.000,
  165,     9723.3,    172.203,     834.277,      0.000,
  166,    10220.8,    172.224,     832.045,      0.000,
  167,    10743.3,    172.117,     830.838,      0.000,
  168,    11290.8,    172.314,     829.787,      0.000,
  169,    11865.8,    172.376,     828.190,      0.000,
  170,    12470.8,    172.363,     827.280,      0.000,
  171,    13105.8,    172.244,     826.091,      0.000,
  172,    13773.3,    172.302,     825.214,      0.000,
  173,    14475.8,    172.212,     823.446,      0.000,
  174,    15213.3,    172.420,     822.156,      0.000,
  175,    15988.3,    172.253,     820.328,      0.000,
  176,    16800.8,    172.104,     820.014,      0.000,
  177,    17655.8,    172.451,     818.268,      0.000,
  178,    18553.3,    172.269,     818.337,      0.000,
  179,    19495.8,    172.174,     816.139,      0.000,
  180,    20485.8,    172.199,     815.194,      0.000,
  181,    21525.8,    172.200,     813.599,      0.000,
  182,    22618.3,    172.323,     812.373,      0.000,
  183,    23768.3,    172.134,     811.083,      0.000,
  184,    24975.8,    172.210,     809.708,      0.000,
  185,    26243.3,    172.137,     809.119,      0.000,
  186,    27575.8,    172.132,     807.955,      0.000,
  187,    28975.8,    172.213,     807.302,      0.000,
  188,    30445.8,    172.274,     805.868,      0.000,
  189,    31990.8,    172.322,     804.363,      0.000,
  190,    33613.3,    172.324,     803.717,      0.000,
  191,    35318.3,    172.196,     802.397,      0.000,
  192,    37108.3,    172.249,     801.049,      0.000,
  193,    38990.8,    172.273,     799.887,      0.000,
  194,    40968.3,    172.182,     799.153,      0.000,
  195,    43045.8,    172.307,     797.029,      0.000,
  196,    45228.3,    172.096,     796.349,      0.000,
  197,    47520.8,    172.247,     795.292,      0.000,
  198,    49928.3,    172.411,     794.407,      0.000,
  199,    52458.3,    172.233,     793.469,      0.000,
  200,    55115.8,    172.290,     792.459,      0.000,
  201,    57908.3,    172.075,     791.771,      0.000,
  202,    60843.3,    172.232,     790.947,      0.000,
  203,    63925.8,    172.146,     790.292,      0.000,
  204,    67163.3,    172.189,     789.110,      0.000,
  205,    70565.8,    172.147,     788.563,      0.000,
  206,    74140.8,    172.174,     787.584,      0.000,
  207,    77895.8,    171.971,     786.878,      0.000,
  208,    81840.8,    172.233,     785.901,      0.000,
  209,    85985.8,    172.188,     784.567,      0.000,
  210,    90340.8,    172.292,     784.390,      0.000,
  211,    94915.8,    172.228,     783.430,      0.000,
  212,    99723.3,    172.211,     782.783,      0.000,
  213,   104773.3,    172.143,     781.984,      0.000,
  214,   110078.3,    172.052,     781.662,      0.000,
  215,   115653.3,    172.065,     780.507,      0.000,
  216,   121508.3,    172.178,     780.194,      0.000,
  217,   127660.8,    172.162,     779.622,      0.000,
  218,   134125.8,    172.155,     778.399,      0.000,
  219,   140915.8,    172.264,     778.256,      0.000,
  220,   148050.8,    172.202,     777.686,      0.000,
  221,   155545.8,    172.240,     777.048,      0.000,
  222,   163420.8,    172.013,     776.715,      0.000,
  223,   171695.8,    172.260,     775.786,      0.000,
  224,   180388.3,    172.297,     775.763,      0.000,
  225,   189520.8,    172.064,     775.742,      0.000,
  226,   199115.8,    172.071,     774.626,      0.000,
  227,   209195.8,    172.091,     774.725,      0.000,
----,
DateTime:,      2022/10/23, 13:41:31, 1666492891016,
PIF:,            705.65,
PARs:,        0.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Light:,      10.0,     0.0,     0.0,     0.0,     0.0,     0.0,
Lamps:,    #01000,
Gain:,           2,    1, 
S/N Ratio:,  2605.07,
Position:,    0.0,        0.0,   NoData,
Cycles:,        1,
     1,        99,        100,        227,
DataPt,  Time(us),         EX,         EM,       Fit,
==========,==========,==========,==========,=========,
    0,        0.0,      0.000,       0.000,      0.000,
    1,        0.8,    172.116,     775.759,      0.000,
    2,        3.3,    172.471,     786.260,      0.000,
    3,        5.8,    171.732,     796.780,      0.000,
    4,        8.3,    171.867,     801.945,      0.000,
    5,       10.8,    171.914,     803.735,      0.000,
    6,       13.3,    172.113,     812.653,      0.000,
    7,       15.8,    172.195,     821.003,      0.000,
    8,       18.3,    172.343,     829.347,      0.000,
    9,       20.8,    172.259,     837.546,      0.000,
   10,       23.3,    172.267,     845.930,      0.000,
   11,       25.8,    172.286,     853.917,      0.000,
   12,       28.3,    172.388,     862.184,      0.000,
   13,       30.8,    172.324,     870.250,      0.000,
   14,       33.3,    172.311,     878.171,      0.000,
   15,       35.8,    172.316,     886.108,      0.000,
   16,       38.3,    172.352,     892.984,      0.000,
   17,       40.8,    172.277,     900.234,      0.000,
   18,       43.3,    172.344,     906.726,      0.000,
   19,       45.8,    172.456,     914.635,      0.000,
   20,       48.3,    172.547,     920.777,      0.000,
   21,       50.8,    172.339,     927.589,      0.000,
   22,       53.3,    172.351,     933.756,      0.000,
   23,       55.8,    172.498,     939.610,      0.000,
   24,       58.3,    172.391,     945.967,      0.000,
   25,       60.8,    172.314,     951.206,      0.000,
   26,       63.3,    172.409,     957.380,      0.000,
   27,       65.8,    172.447,     962.358,      0.000,
   28,       68.3,    172.387,     968.099,      0.000,
   29,       70.8,    172.268,     972.595,      0.000,
   30,       73.3,    172.368,     977.832,      0.000,
   31,       75.8,    172.362,     981.636,      0.000,
   32,       78.3,    172.433,     986.709,      0.000,
   33,       80.8,    172.470,     990.749,      0.000,
   34,       83.3,    172.348,     995.451,      0.000,
   35,       85.8,    172.376,     999.899,      0.000,
   36,       88.3,    172.304,    1004.105,      0.000,
   37,       90.8,    172.436,    1008.107,      0.000,
   38,       93.3,    172.388,    1011.666,      0.000,
   39,       95.8,    172.481,    1015.569,      0.000,
   40,       98.3,    172.291,    1019.145,      0.000,
   41,      100.8,    172.305,    1023.258,      0.000,
